,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55002.76583879,0.10297425,1.001219,0.000232,1.189342,0.000295,0.968481,0.000224,
1,55002.78627315,0.130459,1.024677,0.000232,1.219017,0.000295,0.991571,0.000225,
2,55002.80670731,0.15794349,1.0343,0.000232,1.231569,0.000295,1.001259,0.000225,
3,55002.82714168,0.18542826,1.043565,0.000232,1.243508,0.000295,1.010582,0.000225,
4,55002.84757584,0.21291274,1.050359,0.000231,1.252401,0.000294,1.017495,0.000224,
5,55002.86801019,0.24039748,1.052702,0.000231,1.255373,0.000294,1.020077,0.000224,
6,55002.88844435,0.26788197,1.050838,0.000231,1.253305,0.000294,1.018561,0.000224,
7,55002.90887861,0.29536659,1.045778,0.000231,1.246844,0.000293,1.013927,0.000224,
8,55002.92931297,0.32285135,1.037957,0.00023,1.237104,0.000293,1.006595,0.000223,
9,55002.94974713,0.35033583,1.028797,0.00023,1.225434,0.000293,0.997945,0.000223,
10,55002.97018139,0.37782045,1.018839,0.00023,1.212957,0.000293,0.988501,0.000223,
11,55002.99061575,0.40530521,0.996549,0.00023,1.184464,0.000292,0.967072,0.000223,
12,55003.01105001,0.43278983,0.961766,0.00023,1.140224,0.000292,0.933496,0.000223,
13,55003.03148417,0.46027432,0.932396,0.00023,1.102796,0.000292,0.905152,0.000223,
14,55003.05191842,0.48775892,0.922163,0.00023,1.089927,0.000292,0.895369,0.000223,
15,55003.07235268,-0.48475646,0.922229,0.00023,1.090077,0.000292,0.895575,0.000223,
16,55003.09278694,-0.45727184,0.933532,0.00023,1.104632,0.000292,0.906686,0.000223,
17,55003.11322119,-0.42978723,0.96499,0.00023,1.144923,0.000292,0.937371,0.000223,
18,55003.13365555,-0.40230247,0.997892,0.00023,1.187031,0.000292,0.969461,0.000223,
19,55003.15408981,-0.37481785,1.017742,0.00023,1.212483,0.000293,0.98887,0.000223,
20,55003.19495822,-0.31984876,1.036112,0.00023,1.23618,0.000293,1.006954,0.000224,
21,55003.21539247,-0.29236415,1.043788,0.00023,1.246038,0.000293,1.014524,0.000224,
22,55003.23582673,-0.26487953,1.048735,0.00023,1.252513,0.000293,1.019438,0.000224,
23,55003.25626098,-0.23739492,1.049628,0.00023,1.253674,0.000293,1.020408,0.000224,
24,55003.27669534,-0.20991017,1.046148,0.00023,1.24944,0.000293,1.017123,0.000224,
25,55003.29712949,-0.1824257,1.039991,0.00023,1.241634,0.000293,1.01123,0.000224,
26,55003.31756375,-0.15494108,1.030495,0.00023,1.229697,0.000293,1.002086,0.000224,
27,55003.337998,-0.12745647,1.019794,0.00023,1.216042,0.000293,0.991767,0.000224,
28,55003.35843225,-0.09997186,0.9937,0.00023,1.182918,0.000293,0.966471,0.000224,
29,55003.37886651,-0.07248724,0.943193,0.00023,1.11842,0.000293,0.917424,0.000224,
30,55003.39930076,-0.04500263,0.883967,0.000231,1.042976,0.000293,0.859886,0.000225,
31,55003.41973511,-0.01751789,0.847564,0.000231,0.996581,0.000293,0.82454,0.000225,
32,55003.44016927,0.00996659,0.844628,0.000231,0.993016,0.000294,0.821747,0.000225,
33,55003.46060352,0.0374512,0.870887,0.000231,1.026496,0.000294,0.84736,0.000225,
34,55003.48103767,0.06493568,0.92706,0.000231,1.098382,0.000294,0.902084,0.000225,
35,55003.50147202,0.09242042,0.982289,0.000231,1.168927,0.000294,0.955897,0.000225,
36,55003.52190627,0.11990502,1.015759,0.000231,1.21187,0.000294,0.988541,0.000225,
37,55003.54234042,0.1473895,1.027882,0.000231,1.227372,0.000294,1.000413,0.000225,
38,55003.56277478,0.17487425,1.037563,0.000231,1.239824,0.000294,1.00991,0.000225,
39,55003.58320903,0.20235886,1.045135,0.000231,1.249579,0.000295,1.017355,0.000225,
40,55003.60364328,0.22984347,1.049291,0.000232,1.255,0.000295,1.021475,0.000226,
41,55003.62407743,0.25732794,1.049515,0.000232,1.25531,0.000295,1.021767,0.000226,
42,55003.64451178,0.28481268,1.045745,0.000232,1.250567,0.000295,1.018171,0.000226,
43,55003.66494603,0.31229729,1.038628,0.000232,1.241582,0.000296,1.011316,0.000226,
44,55003.68538018,0.33978176,1.029486,0.000232,1.230037,0.000296,1.002487,0.000226,
45,55003.70581452,0.36726649,1.020251,0.000232,1.2183,0.000296,0.993567,0.000226,
46,55003.72624877,0.3947511,1.004674,0.000233,1.198479,0.000296,0.978469,0.000227,
47,55003.74668292,0.42223557,0.973496,0.000233,1.158792,0.000296,0.948173,0.000227,
48,55003.76711727,0.44972031,0.939499,0.000233,1.115446,0.000297,0.915127,0.000227,
49,55003.78755152,0.47720492,0.921965,0.000233,1.09322,0.000297,0.898114,0.000227,
50,55003.80798567,-0.49531061,0.920213,0.000233,1.090936,0.000297,0.896473,0.000227,
51,55003.82841991,-0.46782601,0.924323,0.000233,1.096357,0.000297,0.900543,0.000227,
52,55003.84885426,-0.44034127,0.949072,0.000234,1.127989,0.000298,0.924723,0.000228,
53,55003.86928841,-0.4128568,0.984034,0.000234,1.172767,0.000298,0.958859,0.000228,
54,55003.88972265,-0.38537221,1.010151,0.000234,1.206049,0.000298,0.98438,0.000228,
55,55003.910157,-0.35788746,1.021499,0.000234,1.220746,0.000298,0.995512,0.000228,
56,55003.93059125,-0.33040286,1.030634,0.000234,1.232349,0.000298,1.004488,0.000228,
57,55003.95102539,-0.3029184,1.039124,0.000234,1.243334,0.000299,1.012837,0.000228,
58,55003.97145964,-0.27543379,1.045033,0.000235,1.250935,0.000299,1.018672,0.000229,
59,55003.99189398,-0.24794906,1.047517,0.000235,1.254218,0.000299,1.021168,0.000229,
60,55004.01232813,-0.22046459,1.046272,0.000235,1.252679,0.000299,1.020028,0.000229,
61,55004.03276237,-0.19298,1.040404,0.000234,1.245312,0.000299,1.014381,0.000228,
62,55004.05319672,-0.16549525,1.032061,0.000234,1.234676,0.000298,1.00632,0.000228,
63,55004.07363086,-0.1380108,1.021924,0.000234,1.221837,0.000298,0.996508,0.000228,
64,55004.09406511,-0.11052619,1.005078,0.000234,1.20042,0.000298,0.980151,0.000228,
65,55004.11449935,-0.08304159,0.962725,0.000234,1.146372,0.000298,0.938916,0.000228,
66,55004.13493359,-0.055557,0.904311,0.000234,1.071927,0.000298,0.882009,0.000228,
67,55004.15536784,-0.02807239,0.855446,0.000234,1.009559,0.000297,0.834408,0.000228,
