,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55739.86635542,0.08193561,0.925792,0.000184,1.028658,0.000211,0.883839,0.000175,
1,55739.8867896,0.11906061,0.988959,0.000184,1.101526,0.000212,0.944147,0.000176,
2,55739.90722387,0.15618579,1.042346,0.000184,1.163187,0.000212,0.995119,0.000176,
3,55739.92765795,0.19331061,1.081781,0.000184,1.208713,0.000212,1.032771,0.000176,
4,55739.94809212,0.2304356,1.101626,0.000184,1.231661,0.000212,1.051721,0.000176,
5,55739.96852639,0.26756077,1.099059,0.000184,1.228819,0.000212,1.049274,0.000176,
6,55739.98896047,0.3046856,1.074836,0.000184,1.200939,0.000212,1.026152,0.000176,
7,55740.00939464,0.34181059,1.036382,0.000184,1.15678,0.000212,0.989443,0.000176,
8,55740.02982891,0.37893576,0.991486,0.000184,1.105005,0.000212,0.946584,0.000176,
9,55740.05026299,0.41606059,0.938744,0.000185,1.044372,0.000212,0.896234,0.000176,
10,55740.07069716,0.45318558,0.881688,0.000185,0.978634,0.000212,0.841764,0.000176,
11,55740.09113143,0.49031075,0.849089,0.000185,0.941168,0.000213,0.810644,0.000176,
12,55740.1115655,-0.47256444,0.858602,0.000185,0.952192,0.000213,0.819729,0.000176,
13,55740.13199967,-0.43543945,0.905335,0.000185,1.00614,0.000213,0.864349,0.000176,
14,55740.15243395,-0.39831426,0.962652,0.000185,1.07221,0.000213,0.919075,0.000177,
15,55740.17286812,-0.36118927,1.010781,0.000185,1.127828,0.000213,0.965028,0.000177,
16,55740.19330229,-0.32406428,1.053145,0.000185,1.17667,0.000213,1.005478,0.000177,
17,55740.21373646,-0.2869393,1.085793,0.000185,1.214379,0.000213,1.036651,0.000177,
18,55740.23417063,-0.24981431,1.100637,0.000185,1.231571,0.000213,1.050827,0.000177,
19,55740.2546049,-0.21268913,1.093363,0.000185,1.223193,0.000213,1.043885,0.000177,
20,55740.27503897,-0.17556433,1.063077,0.000185,1.188445,0.000213,1.014973,0.000177,
21,55740.29547314,-0.13843934,1.016055,0.000185,1.134256,0.000213,0.970082,0.000177,
22,55740.31590741,-0.10131416,0.958767,0.000186,1.068356,0.000214,0.915389,0.000177,
23,55740.33634148,-0.06418936,0.894776,0.000186,0.994588,0.000214,0.854295,0.000177,
24,55740.35677565,-0.02706437,0.843069,0.000186,0.935126,0.000214,0.80493,0.000178,
25,55740.37720992,0.0100608,0.831876,0.000187,0.922246,0.000215,0.794245,0.000178,
26,55740.39764399,0.04718561,0.867284,0.000187,0.963144,0.000215,0.828054,0.000179,
27,55740.41807826,0.08431078,0.929071,0.000187,1.034385,0.000216,0.887048,0.000179,
28,55740.43851233,0.12143559,0.991486,0.000188,1.1064,0.000216,0.946643,0.000179,
29,55740.4589465,0.15856058,1.044313,0.000188,1.167337,0.000217,0.997084,0.00018,
30,55740.47938077,0.19568575,1.083119,0.000189,1.212085,0.000217,1.034137,0.00018,
31,55740.49981484,0.23281056,1.101592,0.000189,1.2335,0.000218,1.051778,0.000181,
32,55740.520249,0.26993553,1.096923,0.00019,1.228118,0.000218,1.047323,0.000181,
33,55740.54068327,0.3070607,1.071673,0.00019,1.199148,0.000219,1.023217,0.000182,
34,55740.56111734,0.34418551,1.032266,0.000191,1.153735,0.000219,0.985594,0.000182,
35,55740.58155151,0.3813105,0.987186,0.000191,1.101882,0.00022,0.942555,0.000182,
36,55740.60198578,0.41843567,0.933623,0.000192,1.040112,0.00022,0.891416,0.000183,
37,55740.62241984,0.45556046,0.877888,0.000192,0.976002,0.000221,0.838203,0.000183,
38,55740.64285411,0.49268564,0.847389,0.000192,0.94084,0.000221,0.809083,0.000184,
39,55740.66328828,-0.47018937,0.859428,0.000193,0.954835,0.000222,0.82058,0.000184,
