,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,54964.51265347,-0.4092473,0.951352,0.000236,1.010381,0.000265,0.907578,0.000226,
1,54964.5330879,-0.36457248,1.017243,0.000237,1.084745,0.000265,0.97043,0.000226,
2,54964.55352223,-0.31989788,1.055231,0.000237,1.127581,0.000266,1.006663,0.000226,
3,54964.57395645,-0.27522352,1.089525,0.000237,1.166191,0.000266,1.039371,0.000226,
4,54964.59439078,-0.23054892,1.086493,0.000238,1.162877,0.000267,1.036472,0.000227,
5,54964.6148252,-0.18587413,1.065499,0.000238,1.139155,0.000267,1.016438,0.000227,
6,54964.63525943,-0.14119975,1.022407,0.000238,1.090564,0.000267,0.975324,0.000227,
7,54964.65569375,-0.09652517,0.952153,0.000238,1.01136,0.000268,0.908299,0.000227,
8,54964.67612818,-0.05185035,0.886633,0.000239,0.937416,0.000268,0.845791,0.000228,
9,54964.6965625,-0.00717578,0.874253,0.000239,0.923477,0.000268,0.833976,0.000228,
10,54964.71699673,0.03749861,0.881392,0.000239,0.931493,0.000269,0.84078,0.000228,
11,54964.73743105,0.08217318,0.923822,0.00024,0.979409,0.000269,0.88125,0.000229,
12,54964.75786548,0.126848,1.002241,0.00024,1.067812,0.000269,0.956049,0.000229,
13,54964.7782997,0.17152236,1.054023,0.00024,1.12619,0.000269,1.005438,0.000229,
14,54964.79873403,0.21619696,1.083874,0.00024,1.159896,0.00027,1.033907,0.000229,
15,54964.81916845,0.26087175,1.086861,0.000241,1.16326,0.00027,1.036749,0.00023,
16,54964.83960268,0.30554613,1.065902,0.000241,1.139597,0.000271,1.01675,0.00023,
17,54964.860037,0.35022071,1.031765,0.000241,1.101089,0.000271,0.984181,0.00023,
18,54964.88047133,0.39489531,0.978497,0.000242,1.04108,0.000271,0.933364,0.000231,
19,54964.90090565,0.43956989,0.92266,0.000242,0.978106,0.000272,0.880097,0.000231,
20,54964.92133998,0.48424449,0.913778,0.000242,0.96798,0.000272,0.87162,0.000231,
21,54964.9417743,-0.47108093,0.914009,0.000243,0.968338,0.000272,0.871834,0.000231,
22,54964.96220862,-0.42640636,0.928621,0.000243,0.984787,0.000273,0.885767,0.000232,
23,54964.98264295,-0.38173176,0.993376,0.000243,1.057846,0.000273,0.947527,0.000232,
24,54965.00307727,-0.33705718,1.041478,0.000243,1.112095,0.000273,0.993404,0.000232,
25,54965.0235115,-0.2923828,1.072791,0.000244,1.14737,0.000273,1.023265,0.000232,
26,54965.04394592,-0.247708,1.087682,0.000244,1.16427,0.000274,1.037462,0.000232,
