,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err,rscl_flux,rscl_err
4723,55472.49270476,0.19280453,1.005255,0.001809,0.652493,0.003466,0.998697,0.001797,0.997434,0.003622,
4724,55472.51313747,0.19896682,1.007516,0.001809,0.656666,0.003466,1.000394,0.001796,1.000855,0.00362,
4725,55472.53357019,0.20512911,1.00812,0.001809,0.657568,0.003466,1.00049,0.001795,1.001049,0.003618,
4726,55472.55400291,0.2112914,1.007683,0.001809,0.656435,0.003466,0.999514,0.001794,0.999081,0.003616,
4727,55472.57443572,0.21745372,1.008418,0.001809,0.657593,0.003467,0.999733,0.001793,0.999523,0.003614,
4728,55472.59486834,0.22361598,1.009998,0.001809,0.660512,0.003467,1.000795,0.001793,1.001664,0.003614,
4729,55472.61530105,0.22977827,1.007956,0.001809,0.656693,0.003467,0.998277,0.001792,0.996588,0.003612,
4730,55472.63573387,0.23594059,1.017386,0.001809,0.675067,0.003467,1.007144,0.001791,1.014462,0.00361,
4731,55472.65616658,0.24210287,1.010962,0.001809,0.66319,0.003467,1.000318,0.00179,1.000702,0.003608,
4732,55472.6765992,0.24826513,1.011357,0.001809,0.664402,0.003467,1.000291,0.001789,1.000648,0.003606,
4733,55472.69703201,0.25442745,1.009736,0.001809,0.661643,0.003467,0.998269,0.001788,0.996571,0.003604,
4734,55472.71746472,0.26058974,1.010216,0.00181,0.662711,0.003467,0.998359,0.001789,0.996753,0.003606,
4735,55472.73789734,0.266752,1.013196,0.00181,0.668352,0.003467,1.000913,0.001788,1.001901,0.003604,
4736,55472.75833015,0.27291431,1.014701,0.00181,0.671003,0.003467,1.00206,0.001787,1.004214,0.003602,
4737,55472.77876287,0.2790766,1.013295,0.00181,0.668022,0.003468,1.000371,0.001787,1.000809,0.003602,
4738,55472.79919548,0.28523886,1.01289,0.00181,0.667014,0.003468,0.999663,0.001786,0.999382,0.0036,
4739,55472.81962829,0.29140118,1.01132,0.00181,0.663902,0.003468,0.997823,0.001786,0.995672,0.0036,
4740,55472.84006101,0.29756347,1.014578,0.00181,0.670191,0.003468,1.000791,0.001785,1.001655,0.003598,
4741,55472.86049372,0.30372576,1.014007,0.00181,0.669249,0.003468,1.000023,0.001785,1.000107,0.003598,
4742,55472.88092643,0.30988804,1.012369,0.00181,0.666296,0.003468,0.998201,0.001785,0.996434,0.003598,
4743,55472.90135904,0.3160503,1.010679,0.00181,0.663205,0.003469,0.996396,0.001784,0.992796,0.003596,
4744,55472.92179186,0.32221262,1.01305,0.00181,0.667807,0.003469,0.998586,0.001784,0.997211,0.003596,
4745,55472.94222457,0.32837491,1.013723,0.00181,0.66904,0.003469,0.999159,0.001784,0.998366,0.003596,
4746,55472.96265718,0.33453716,1.014626,0.00181,0.670619,0.003469,0.999956,0.001784,0.999972,0.003596,
4747,55472.98308999,0.34069948,1.015243,0.00181,0.671602,0.003469,1.000504,0.001784,1.001077,0.003596,
4748,55473.0035227,0.34686177,1.016027,0.00181,0.672915,0.003469,1.001257,0.001784,1.002595,0.003596,
4749,55473.02395541,0.35302406,1.014449,0.00181,0.669751,0.003469,0.999688,0.001784,0.999432,0.003596,
4750,55473.04438812,0.35918634,1.015747,0.00181,0.672158,0.003469,1.001007,0.001784,1.002091,0.003596,
4751,55473.06482083,0.36534863,1.020955,0.00181,0.682096,0.003469,1.00623,0.001784,1.01262,0.003596,
4752,55473.08525354,0.37151092,1.016113,0.00181,0.672779,0.003468,1.001548,0.001784,1.003181,0.003596,
4753,55473.10568625,0.3776732,1.017773,0.00181,0.675917,0.003468,1.0033,0.001784,1.006713,0.003596,
4754,55473.12611897,0.38383549,1.015701,0.00181,0.671902,0.003468,1.001365,0.001784,1.002813,0.003596,
4755,55473.14655177,0.38999781,1.018541,0.00181,0.677337,0.003468,1.004341,0.001785,1.008812,0.003598,
4756,55473.16698448,0.3961601,1.014575,0.00181,0.669772,0.003468,1.000603,0.001785,1.001276,0.003598,
4757,55473.18741709,0.40232235,1.01396,0.00181,0.668672,0.003468,1.000217,0.001785,1.000498,0.003598,
4758,55473.2078499,0.40848467,1.012265,0.00181,0.665502,0.003468,0.998774,0.001786,0.997589,0.0036,
4759,55473.22828261,0.41464696,1.012378,0.00181,0.665748,0.003468,0.9991,0.001786,0.998247,0.0036,
4760,55473.24871522,0.42080921,1.014656,0.00181,0.670066,0.003467,1.001624,0.001787,1.003335,0.003602,
4761,55473.26914803,0.42697153,1.01506,0.001809,0.670733,0.003467,1.0023,0.001786,1.004697,0.0036,
4762,55473.28958074,0.43313382,1.011397,0.001809,0.663598,0.003467,0.998978,0.001787,0.998001,0.003602,
4763,55473.31001335,0.43929607,1.01266,0.001809,0.66597,0.003467,1.000511,0.001787,1.001091,0.003602,
4764,55473.33044615,0.44545839,1.01417,0.001809,0.668918,0.003467,1.002327,0.001788,1.004752,0.003604,
4765,55473.35087886,0.45162068,1.01158,0.001809,0.664101,0.003467,1.000117,0.001788,1.000297,0.003604,
4766,55473.37131147,0.45778293,1.011369,0.001809,0.663879,0.003467,1.000233,0.001789,1.000531,0.003606,
4767,55473.39174428,0.46394525,1.009478,0.001809,0.660391,0.003466,0.998706,0.00179,0.997452,0.003608,
4768,55473.41217699,0.47010754,1.00864,0.001809,0.658806,0.003466,0.99822,0.00179,0.996473,0.003608,
4769,55473.43260979,0.47626985,1.009978,0.001809,0.66126,0.003466,0.99991,0.001791,0.99988,0.00361,
4770,55473.4530424,0.48243211,1.006825,0.001809,0.655012,0.003466,0.997123,0.001792,0.994261,0.003612,
4771,55473.47347511,0.4885944,1.004241,0.001809,0.649844,0.003466,0.994936,0.001792,0.989853,0.003612,
4772,55473.49390781,0.49475668,1.002952,0.001809,0.647239,0.003466,0.994009,0.001793,0.987984,0.003614,
4773,55473.51434052,-0.49908103,1.007521,0.001809,0.65599,0.003466,0.998909,0.001794,0.997862,0.003616,
4774,55473.53477322,-0.49291875,1.006589,0.001809,0.65432,0.003466,0.998316,0.001794,0.996666,0.003616,
4775,55473.55520593,-0.48675646,1.004219,0.001809,0.649964,0.003466,0.996319,0.001795,0.992641,0.003618,
4776,55473.57563864,-0.48059418,1.00572,0.001809,0.653017,0.003466,0.998146,0.001795,0.996324,0.003618,
4777,55473.59607134,-0.47443189,1.00398,0.001809,0.64979,0.003466,0.99677,0.001796,0.99355,0.00362,
4778,55473.61650405,-0.4682696,1.006323,0.001809,0.654295,0.003466,0.999407,0.001797,0.998866,0.003622,
4779,55473.63693675,-0.46210732,1.007307,0.001809,0.656106,0.003466,1.000713,0.001797,1.001498,0.003622,
4780,55473.65736946,-0.45594503,1.007008,0.001809,0.655404,0.003466,1.000742,0.001798,1.001557,0.003625,
4781,55473.67780216,-0.44978275,1.007822,0.001809,0.656814,0.003466,1.00184,0.001798,1.00377,0.003625,
4782,55473.69823487,-0.44362046,1.006195,0.001809,0.653554,0.003466,1.000499,0.001799,1.001067,0.003627,
4783,55473.71866767,-0.43745815,1.002254,0.001809,0.64589,0.003466,0.996841,0.001799,0.993693,0.003627,
4784,55473.73910037,-0.43129586,1.004565,0.001809,0.650253,0.003466,0.999402,0.0018,0.998855,0.003629,
4785,55473.75953298,-0.42513361,1.003621,0.001809,0.648421,0.003466,0.998724,0.0018,0.997489,0.003629,
4786,55473.77996578,-0.41897129,1.003865,0.001809,0.648917,0.003466,0.999199,0.001801,0.998446,0.003631,
4787,55473.80039849,-0.41280901,1.005119,0.001809,0.65138,0.003467,1.00066,0.001801,1.001391,0.003631,
4788,55473.82083109,-0.40664675,1.005304,0.001809,0.651813,0.003467,1.00106,0.001801,1.002198,0.003631,
4789,55473.84126389,-0.40048444,1.002988,0.001809,0.647447,0.003467,0.998936,0.001802,0.997916,0.003633,
4790,55473.86169659,-0.39432215,1.006237,0.001809,0.65372,0.003467,1.002353,0.001802,1.004804,0.003633,
4791,55473.8821292,-0.3881599,1.001491,0.001809,0.644629,0.003467,0.997816,0.001802,0.995658,0.003633,
4792,55473.902562,-0.38199758,1.001483,0.001809,0.644579,0.003467,0.997978,0.001803,0.995985,0.003635,
4793,55473.9229947,-0.3758353,1.003682,0.001809,0.648727,0.003467,1.000276,0.001803,1.000617,0.003635,
4794,55473.9434273,-0.36967304,1.006352,0.001809,0.653772,0.003467,1.003082,0.001803,1.006274,0.003635,
4795,55473.96386011,-0.36351073,1.005925,0.001809,0.652888,0.003467,1.002763,0.001803,1.005631,0.003635,
4796,55473.98429281,-0.35734844,1.001945,0.001809,0.645211,0.003467,0.998925,0.001804,0.997894,0.003637,
4797,55474.00472561,-0.35118613,1.001368,0.001809,0.644063,0.003467,0.998455,0.001804,0.996946,0.003637,
4798,55474.02515821,-0.34502387,1.001115,0.001809,0.643513,0.003467,0.99831,0.001804,0.996654,0.003637,
4799,55474.04559091,-0.33886159,1.004199,0.001809,0.649321,0.003466,1.001444,0.001804,1.002972,0.003637,
4800,55474.06602371,-0.33269928,1.00256,0.001809,0.646035,0.003466,0.999919,0.001804,0.999898,0.003637,
4801,55474.08645631,-0.32653702,1.001191,0.001809,0.643251,0.003466,0.998643,0.001804,0.997325,0.003637,
4802,55474.10688901,-0.32037474,1.005028,0.001809,0.650471,0.003466,1.002518,0.001804,1.005137,0.003637,
4803,55474.12732181,-0.31421242,1.006191,0.001809,0.652615,0.003466,1.00375,0.001805,1.00762,0.003639,
4804,55474.14775441,-0.30805017,1.004677,0.001809,0.649683,0.003466,1.002306,0.001805,1.004709,0.003639,
4805,55474.16818711,-0.30188789,1.004119,0.001809,0.64862,0.003466,1.001827,0.001805,1.003744,0.003639,
4806,55474.20905261,-0.28956329,1.002781,0.001809,0.64611,0.003466,1.000652,0.001805,1.001375,0.003639,
4807,55474.22948521,-0.28340103,1.005113,0.001809,0.650617,0.003466,1.003049,0.001805,1.006207,0.003639,
4808,55474.24991801,-0.27723872,1.003165,0.001809,0.64693,0.003466,1.001186,0.001805,1.002452,0.003639,
4809,55474.27035061,-0.27107647,1.00441,0.001809,0.649371,0.003466,1.002504,0.001806,1.005109,0.003641,
4810,55474.29078341,-0.26491415,1.001281,0.001809,0.643414,0.003466,0.999491,0.001806,0.999035,0.003641,
4811,55474.31121611,-0.25875187,1.004194,0.001809,0.648994,0.003466,1.002528,0.001806,1.005157,0.003641,
4812,55474.33164871,-0.25258961,1.003718,0.001809,0.64801,0.003465,1.002161,0.001806,1.004417,0.003641,
4813,55474.3520815,-0.2464273,1.002322,0.001809,0.64519,0.003465,1.000893,0.001806,1.001861,0.003641,
4814,55474.3725142,-0.24026502,1.00086,0.001809,0.64218,0.003465,0.999562,0.001807,0.999178,0.003643,
4815,55474.3929468,-0.23410276,1.003452,0.001808,0.646913,0.003465,1.002284,0.001806,1.004665,0.003641,
4816,55474.4133796,-0.22794045,1.003438,0.001808,0.64666,0.003465,1.002469,0.001806,1.005038,0.003641,
4817,55474.43381229,-0.22177817,1.001163,0.001808,0.642128,0.003465,1.000354,0.001807,1.000775,0.003643,
4818,55474.45424489,-0.21561592,1.000671,0.001808,0.641108,0.003465,1.000062,0.001807,1.000186,0.003643,
4819,55474.47467769,-0.2094536,1.000397,0.001808,0.640623,0.003465,0.999994,0.001807,1.000049,0.003643,
4820,55474.49511038,-0.20329132,1.000176,0.001808,0.640342,0.003465,0.999992,0.001808,1.000045,0.003645,
4821,55474.51554298,-0.19712907,0.996714,0.001808,0.633911,0.003465,0.996756,0.001808,0.993522,0.003645,
4822,55474.53597578,-0.19096675,1.001809,0.001808,0.643872,0.003465,1.002114,0.001809,1.004322,0.003647,
4823,55474.55640847,-0.18480447,0.997864,0.001808,0.636436,0.003464,0.998408,0.001809,0.996852,0.003647,
4824,55474.57684127,-0.17864216,0.999474,0.001808,0.639562,0.003464,1.000285,0.001809,1.000635,0.003647,
4825,55474.59727387,-0.1724799,0.996935,0.001808,0.634675,0.003464,0.998037,0.00181,0.996104,0.003649,
4826,55474.61770656,-0.16631762,1.000288,0.001808,0.641081,0.003464,1.00169,0.001811,1.003468,0.003651,
4827,55474.63813936,-0.16015531,0.996631,0.001808,0.634097,0.003464,0.998331,0.001811,0.996696,0.003651,
4828,55474.65857205,-0.15399303,0.997448,0.001808,0.635748,0.003464,0.999482,0.001812,0.999017,0.003653,
4829,55474.67900465,-0.14783077,0.998071,0.001808,0.637053,0.003463,1.000464,0.001812,1.000996,0.003653,
4830,55474.69943744,-0.14166846,0.997463,0.001808,0.635976,0.003464,1.000203,0.001813,1.00047,0.003655,
4831,55474.71987014,-0.13550618,0.998011,0.001808,0.637044,0.003463,1.001062,0.001814,1.002202,0.003657,
4832,55474.74030273,-0.12934393,0.995642,0.001808,0.632445,0.003463,0.999044,0.001814,0.998134,0.003657,
4833,55474.76073552,-0.12318162,0.994395,0.001807,0.629947,0.003463,0.998164,0.001814,0.99636,0.003657,
4834,55474.78116822,-0.11701933,0.997259,0.001807,0.635312,0.003463,1.001391,0.001814,1.002865,0.003657,
4835,55474.80160081,-0.11085708,0.995898,0.001807,0.632597,0.003463,1.000385,0.001815,1.000837,0.003659,
4836,55474.82203361,-0.10469477,0.995113,0.001807,0.631014,0.003463,0.999946,0.001816,0.999952,0.003661,
4837,55474.8424663,-0.09853248,0.994149,0.001807,0.629116,0.003463,0.999338,0.001816,0.998726,0.003661,
4838,55474.86289889,-0.09237023,0.993073,0.001807,0.627029,0.003462,0.998611,0.001817,0.997261,0.003663,
4839,55474.88333169,-0.08620792,0.992679,0.001807,0.626278,0.003462,0.998553,0.001818,0.997144,0.003665,
4840,55474.90376428,-0.08004567,0.991145,0.001807,0.623378,0.003462,0.997365,0.001818,0.994749,0.003665,
4841,55474.92419707,-0.07388336,0.992762,0.001807,0.626547,0.003462,0.999282,0.001819,0.998614,0.003667,
4842,55474.94462976,-0.06772108,0.989715,0.001807,0.62077,0.003462,0.996536,0.001819,0.993078,0.003667,
4843,55474.96506236,-0.06155882,0.988554,0.001807,0.618552,0.003462,0.995638,0.00182,0.991268,0.003669,
4844,55474.98549515,-0.05539651,0.991374,0.001807,0.623872,0.003462,0.998761,0.00182,0.997563,0.003669,
4845,55475.00592784,-0.04923423,0.988927,0.001807,0.619002,0.003462,0.996542,0.001821,0.99309,0.003671,
4846,55475.02636053,-0.04307195,0.992027,0.001807,0.624721,0.003462,0.999891,0.001821,0.999841,0.003671,
4847,55475.04679322,-0.03690967,0.991906,0.001807,0.624307,0.003463,0.999974,0.001822,1.000009,0.003673,
4848,55475.06722591,-0.03074739,0.99301,0.001807,0.626364,0.003463,1.001287,0.001822,1.002655,0.003673,
4849,55475.08765861,-0.0245851,0.987305,0.001807,0.615521,0.003463,0.995667,0.001822,0.991326,0.003673,
4850,55475.1080913,-0.01842282,0.976073,0.001807,0.594209,0.003463,0.984459,0.001823,0.968733,0.003675,
4851,55475.12852399,-0.01226054,0.961809,0.001807,0.567124,0.003463,0.970144,0.001823,0.939876,0.003675,
4852,55475.14895668,-0.00609826,0.956985,0.001807,0.55809,0.003463,0.965338,0.001823,0.930187,0.003675,
4853,55475.16938947,6.405e-05,0.958083,0.001807,0.560295,0.003463,0.966477,0.001823,0.932483,0.003675,
4854,55475.18982206,0.0062263,0.961524,0.001808,0.566862,0.003463,0.969895,0.001824,0.939374,0.003677,
4855,55475.21025485,0.01238861,0.967818,0.001808,0.578798,0.003463,0.976219,0.001824,0.952122,0.003677,
4856,55475.23068754,0.01855089,0.984452,0.001808,0.610496,0.003463,0.992886,0.001823,0.98572,0.003675,
4857,55475.25112013,0.02471315,0.992104,0.001808,0.624972,0.003463,1.000472,0.001823,1.001012,0.003675,
4858,55475.27155292,0.03087546,0.995126,0.001808,0.63061,0.003464,1.003343,0.001823,1.0068,0.003675,
4859,55475.29198561,0.03703774,0.990705,0.001808,0.622051,0.003463,0.998673,0.001823,0.997386,0.003675,
4860,55475.31241819,0.04319999,0.993083,0.001808,0.626621,0.003464,1.0008,0.001822,1.001674,0.003673,
4861,55475.33285098,0.0493623,0.994351,0.001808,0.629168,0.003464,1.001766,0.001821,1.003621,0.003671,
4862,55475.35328367,0.05552458,0.99244,0.001808,0.625714,0.003464,0.999527,0.001821,0.999107,0.003671,
4863,55475.37371626,0.06168683,0.997432,0.001808,0.635545,0.003464,1.004178,0.00182,1.008483,0.003669,
4864,55475.39414905,0.06784914,0.994648,0.001808,0.63046,0.003464,1.000976,0.001819,1.002028,0.003667,
4865,55475.41458174,0.07401142,0.996363,0.001808,0.63393,0.003464,1.002259,0.001819,1.004615,0.003667,
4866,55475.43501432,0.08017367,0.997498,0.001808,0.636184,0.003464,1.00288,0.001818,1.005867,0.003665,
4867,55475.45544711,0.08633598,0.999796,0.001808,0.640573,0.003465,1.004668,0.001817,1.009471,0.003663,
4868,55475.4758798,0.09249826,0.99631,0.001808,0.63383,0.003464,1.000616,0.001816,1.001303,0.003661,
4869,55475.49631249,0.09866054,0.996401,0.001808,0.633963,0.003464,1.00013,0.001815,1.000323,0.003659,
4870,55475.51674517,0.10482282,0.995929,0.001808,0.633067,0.003465,0.999011,0.001814,0.998067,0.003657,
4871,55475.53717786,0.1109851,0.999586,0.001808,0.640124,0.003465,1.002061,0.001812,1.004216,0.003653,
4872,55475.55761055,0.11714738,0.996784,0.001809,0.634781,0.003465,0.998594,0.001812,0.997227,0.003653,
4873,55475.57804323,0.12330966,0.999038,0.001809,0.639047,0.003465,1.000129,0.001811,1.000321,0.003651,
4874,55475.59847592,0.12947194,1.000374,0.001809,0.641443,0.003465,1.000776,0.00181,1.001625,0.003649,
4875,55475.61890861,0.13563422,1.004001,0.001809,0.648146,0.003465,1.003651,0.001808,1.007421,0.003645,
4876,55475.63934129,0.1417965,1.004929,0.001809,0.649656,0.003465,1.003885,0.001807,1.007893,0.003643,
4877,55475.65977398,0.14795878,1.004695,0.001809,0.64898,0.003465,1.002888,0.001806,1.005883,0.003641,
4878,55475.68020666,0.15412106,1.004388,0.001809,0.648237,0.003465,1.001815,0.001804,1.00372,0.003637,
4879,55475.70063935,0.16028334,1.006326,0.001809,0.651857,0.003465,1.003006,0.001803,1.006121,0.003635,
4880,55475.72107203,0.16644562,1.001962,0.001809,0.643429,0.003466,0.997898,0.001802,0.995824,0.003633,
4881,55475.74150482,0.17260793,1.006939,0.001809,0.652924,0.003466,1.002079,0.0018,1.004252,0.003629,
4882,55475.7619374,0.17877018,1.005966,0.001809,0.651039,0.003466,1.000379,0.001799,1.000825,0.003627,
4883,55475.78237019,0.18493249,1.003394,0.001809,0.646153,0.003466,0.99706,0.001798,0.994134,0.003625,
4884,55475.80280287,0.19109477,1.008345,0.001809,0.655778,0.003466,1.001269,0.001796,1.002619,0.00362,
4885,55475.82323546,0.19725702,1.008175,0.001809,0.655663,0.003466,1.000405,0.001795,1.000877,0.003618,
4886,55475.84366824,0.20341933,1.007046,0.001809,0.653743,0.003466,0.998571,0.001794,0.99718,0.003616,
4887,55475.86410092,0.2095816,1.010202,0.001809,0.659999,0.003466,1.00103,0.001793,1.002137,0.003614,
4888,55475.88453351,0.21574385,1.010493,0.00181,0.660672,0.003467,1.000679,0.001792,1.00143,0.003612,
4889,55475.90496629,0.22190616,1.009699,0.00181,0.659162,0.003466,0.999273,0.001791,0.998595,0.00361,
4890,55475.92539897,0.22806844,1.008063,0.00181,0.65596,0.003467,0.997074,0.00179,0.994163,0.003608,
4891,55475.94583156,0.23423069,1.013133,0.00181,0.665581,0.003467,1.001529,0.001789,1.003143,0.003606,
4892,55475.96626434,0.240393,1.008221,0.00181,0.656074,0.003467,0.99615,0.001788,0.9923,0.003604,
4893,55475.98669702,0.24655528,1.011092,0.00181,0.661509,0.003467,0.998515,0.001787,0.997067,0.003602,
4894,55476.00712971,0.25271756,1.013367,0.00181,0.665825,0.003467,1.000335,0.001787,1.000736,0.003602,
4895,55476.02756239,0.25887984,1.012545,0.00181,0.664227,0.003467,0.999118,0.001786,0.998283,0.0036,
4896,55476.04799507,0.26504212,1.010318,0.00181,0.659956,0.003467,0.996555,0.001785,0.993116,0.003598,
4897,55476.06842785,0.27120442,1.011504,0.00181,0.662246,0.003467,0.997411,0.001785,0.994842,0.003598,
4898,55476.08886043,0.27736667,1.01231,0.00181,0.663812,0.003467,0.997952,0.001784,0.995932,0.003596,
4899,55476.10929312,0.28352895,1.014383,0.00181,0.667785,0.003467,0.999781,0.001784,0.999619,0.003596,
4900,55476.1297259,0.28969126,1.014084,0.00181,0.667167,0.003467,0.999311,0.001784,0.998672,0.003596,
4901,55476.15015848,0.29585351,1.01569,0.00181,0.670153,0.003467,1.000769,0.001783,1.001611,0.003594,
4902,55476.17059116,0.30201579,1.013477,0.00181,0.665786,0.003467,0.99849,0.001783,0.997017,0.003594,
4903,55476.19102394,0.30817809,1.017338,0.00181,0.673066,0.003467,1.002242,0.001783,1.00458,0.003594,
4904,55476.21145652,0.31434034,1.01532,0.00181,0.669097,0.003467,1.000285,0.001783,1.000635,0.003594,
4905,55476.2318892,0.32050262,1.011896,0.00181,0.662463,0.003467,0.996978,0.001783,0.993969,0.003594,
4906,55476.25232198,0.32666493,1.010144,0.00181,0.659054,0.003467,0.99532,0.001783,0.990627,0.003594,
4907,55476.27275456,0.33282718,1.016239,0.00181,0.670701,0.003468,1.001482,0.001784,1.003048,0.003596,
4908,55476.29318724,0.33898945,1.015819,0.00181,0.669883,0.003468,1.001234,0.001784,1.002548,0.003596,
4909,55476.31362002,0.34515176,1.014303,0.00181,0.667004,0.003467,0.999964,0.001784,0.999988,0.003596,
4910,55476.3340526,0.35131401,1.010306,0.00181,0.659407,0.003468,0.996256,0.001785,0.992514,0.003598,
4911,55476.35448538,0.35747632,1.012782,0.00181,0.664236,0.003467,0.998988,0.001785,0.998021,0.003598,
4912,55476.37491806,0.3636386,1.013561,0.00181,0.665792,0.003467,1.000073,0.001786,1.000208,0.0036,
4913,55476.39535064,0.36980084,1.013117,0.00181,0.664948,0.003468,0.999991,0.001787,1.000043,0.003602,
4914,55476.41578342,0.37596315,1.012649,0.00181,0.663999,0.003468,0.999891,0.001787,0.999841,0.003602,
4915,55476.4362161,0.38212543,1.00965,0.00181,0.658181,0.003468,0.997315,0.001788,0.994648,0.003604,
4916,55476.45664867,0.38828768,1.011207,0.00181,0.661131,0.003468,0.999266,0.001789,0.998581,0.003606,
4917,55476.47708145,0.39444998,1.013083,0.00181,0.664771,0.003468,1.001554,0.001789,1.003194,0.003606,
4918,55476.49751413,0.40061226,1.01177,0.00181,0.662379,0.003468,1.000726,0.00179,1.001524,0.003608,
4919,55476.51794671,0.40677451,1.013199,0.00181,0.66528,0.003468,1.002548,0.001791,1.005197,0.00361,
4920,55476.53837949,0.41293682,1.013183,0.00181,0.665385,0.003468,1.003009,0.001792,1.006127,0.003612,
4921,55476.55881216,0.41909909,1.011678,0.00181,0.662564,0.003468,1.001981,0.001793,1.004054,0.003614,
4922,55476.57924484,0.42526137,1.010568,0.00181,0.660405,0.003468,1.001317,0.001793,1.002716,0.003614,
4923,55476.59967752,0.43142365,1.009321,0.00181,0.657914,0.003467,1.000561,0.001794,1.001192,0.003616,
4924,55476.62011019,0.43758592,1.00811,0.00181,0.655464,0.003468,0.9998,0.001795,0.999658,0.003618,
4925,55476.64054287,0.4437482,1.008785,0.00181,0.656639,0.003468,1.000933,0.001796,1.001942,0.00362,
4926,55476.66097555,0.44991048,1.009736,0.00181,0.658382,0.003468,1.002302,0.001797,1.004701,0.003622,
4927,55476.68140822,0.45607276,1.008523,0.00181,0.656011,0.003467,1.001522,0.001797,1.003129,0.003622,
4928,55476.701841,0.46223506,1.007241,0.00181,0.653529,0.003468,1.00065,0.001798,1.001371,0.003625,
4929,55476.72227368,0.46839734,1.007337,0.00181,0.653703,0.003467,1.001129,0.001799,1.002337,0.003627,
4930,55476.74270625,0.47455959,1.008015,0.00181,0.655006,0.003468,1.002155,0.001799,1.004405,0.003627,
4931,55476.76313903,0.48072189,1.004039,0.00181,0.647411,0.003467,0.998559,0.0018,0.997156,0.003629,
4932,55476.7835717,0.48688417,1.002456,0.00181,0.644443,0.003468,0.997287,0.001801,0.994592,0.003631,
4933,55476.80400428,0.49304642,1.003143,0.00181,0.645857,0.003468,0.998233,0.001801,0.996499,0.003631,
4934,55476.82443705,0.49920872,1.0043,0.00181,0.648172,0.003467,0.999646,0.001802,0.999347,0.003633,
4935,55476.84486963,-0.49462903,1.001042,0.00181,0.641983,0.003468,0.996647,0.001802,0.993302,0.003633,
4936,55476.8653023,-0.48846675,1.004582,0.00181,0.64875,0.003467,1.000328,0.001802,1.000722,0.003633,
4937,55476.88573508,-0.48230445,1.005769,0.00181,0.650922,0.003467,1.001689,0.001803,1.003466,0.003635,
4938,55476.90616765,-0.4761422,1.009732,0.00181,0.658359,0.003467,1.005763,0.001803,1.011678,0.003635,
4939,55476.92660033,-0.46997992,1.006353,0.00181,0.651703,0.003467,1.002507,0.001803,1.005115,0.003635,
4940,55476.9470331,-0.46381762,1.005833,0.00181,0.650547,0.003467,1.002078,0.001803,1.00425,0.003635,
4941,55476.96746567,-0.45765537,1.003717,0.00181,0.646375,0.003467,1.000019,0.001803,1.000099,0.003635,
4942,55476.98789845,-0.45149306,1.001252,0.00181,0.641573,0.003467,0.997579,0.001803,0.995181,0.003635,
4943,55477.00833112,-0.44533079,1.005513,0.00181,0.649703,0.003467,1.00185,0.001803,1.00379,0.003635,
4944,55477.02876369,-0.43916855,1.003303,0.00181,0.64547,0.003467,0.999639,0.001803,0.999333,0.003635,
4945,55477.04919647,-0.43300624,1.004171,0.00181,0.647182,0.003467,1.000429,0.001803,1.000926,0.003635,
4946,55477.06962914,-0.42684396,1.004086,0.00181,0.647126,0.003467,1.000286,0.001803,1.000637,0.003635,
4947,55477.09006181,-0.42068169,1.004278,0.00181,0.64765,0.003467,1.000358,0.001803,1.000783,0.003635,
4948,55477.11049448,-0.41451941,1.004756,0.00181,0.648738,0.003467,1.000769,0.001803,1.001611,0.003635,
4949,55477.13092716,-0.40835713,1.003919,0.00181,0.647263,0.003467,0.999816,0.001803,0.99969,0.003635,
4950,55477.15135983,-0.40219486,1.000911,0.00181,0.641523,0.003467,0.996696,0.001802,0.993401,0.003633,
4951,55477.19222517,-0.38987031,1.004675,0.00181,0.648371,0.003467,1.00015,0.001802,1.000363,0.003633,
4952,55477.21265784,-0.38370803,1.001138,0.00181,0.641281,0.003467,0.996528,0.001802,0.993062,0.003633,
4953,55477.23309061,-0.37754573,1.001258,0.00181,0.641253,0.003466,0.996469,0.001801,0.992943,0.003631,
4954,55477.25352319,-0.37138348,1.004454,0.00181,0.647271,0.003467,0.999544,0.001801,0.999142,0.003631,
4955,55477.27395596,-0.36522118,1.006823,0.00181,0.651903,0.003467,1.001778,0.001801,1.003645,0.003631,
4956,55477.29438863,-0.3590589,1.00878,0.00181,0.655908,0.003467,1.003617,0.001801,1.007352,0.003631,
4957,55477.3148212,-0.35289666,1.005535,0.00181,0.649984,0.003467,1.000283,0.001801,1.000631,0.003631,
4958,55477.33525397,-0.34673435,1.001094,0.00181,0.641684,0.003467,0.995753,0.0018,0.9915,0.003629,
4959,55477.35568664,-0.34057208,1.009553,0.00181,0.657935,0.003466,1.004101,0.0018,1.008328,0.003629,
4960,55477.37611921,-0.33440983,1.001794,0.00181,0.642905,0.003468,0.996319,0.0018,0.992641,0.003629,
4961,55477.39655198,-0.32824753,1.007312,0.00181,0.653207,0.003467,1.001775,0.0018,1.003639,0.003629,
4962,55477.41698465,-0.32208525,1.004059,0.00181,0.646689,0.003467,0.998508,0.0018,0.997053,0.003629,
4963,55477.43741722,-0.31592301,1.005412,0.00181,0.649098,0.003467,0.999862,0.0018,0.999783,0.003629,
4964,55477.45784999,-0.3097607,1.005046,0.00181,0.648376,0.003467,0.999544,0.0018,0.999142,0.003629,
