,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56107.16074138,-0.40177533,0.957621,0.000256,1.463714,0.000395,0.968712,0.000259,
1,56107.18117575,-0.32963922,0.993333,0.000256,1.520338,0.000396,1.004745,0.000259,
2,56107.20161002,-0.25750347,1.007212,0.000256,1.542286,0.000396,1.018691,0.000259,
3,56107.22204448,-0.18536704,0.999812,0.000257,1.530569,0.000397,1.011114,0.00026,
4,56107.24247885,-0.11323093,0.966098,0.000257,1.47771,0.000398,0.97693,0.00026,
5,56107.26291312,-0.04109518,0.913473,0.000258,1.395504,0.000398,0.923632,0.000261,
6,56107.28334758,0.03104125,0.905103,0.000258,1.382066,0.000399,0.915086,0.000261,
7,56107.30378195,0.10317735,0.963993,0.000258,1.473102,0.000399,0.974538,0.000261,
8,56107.32421622,0.17531311,0.995243,0.000259,1.521405,0.0004,1.00604,0.000262,
9,56107.34465068,0.24744953,1.007206,0.000259,1.539841,0.000401,1.018042,0.000262,
10,56107.36508495,0.31958529,0.996659,0.00026,1.523364,0.000401,1.007293,0.000262,
11,56107.38551941,0.39172171,0.965935,0.00026,1.475574,0.000402,0.976154,0.000263,
12,56107.40595378,0.46385782,0.904459,0.00026,1.380081,0.000403,0.913948,0.000263,
13,56107.42638804,-0.46400646,0.904964,0.000261,1.380657,0.000403,0.914378,0.000263,
14,56107.44682251,-0.39187,0.966741,0.000261,1.476207,0.000404,0.976713,0.000264,
15,56107.46725687,-0.31973393,0.99834,0.000261,1.524956,0.000404,1.008551,0.000264,
16,56107.48769113,-0.24759821,1.009909,0.000262,1.542657,0.000405,1.02015,0.000264,
17,56107.5081256,-0.17546175,0.999488,0.000262,1.526296,0.000406,1.009536,0.000265,
18,56107.52855996,-0.10332568,0.968056,0.000263,1.477404,0.000406,0.977705,0.000265,
19,56107.54899432,-0.0311896,0.90775,0.000263,1.383783,0.000407,0.91672,0.000266,
20,56107.56942869,0.0409465,0.91452,0.000263,1.39417,0.000407,0.923478,0.000266,
21,56107.58986305,0.11308257,0.972014,0.000264,1.48319,0.000408,0.981453,0.000266,
22,56107.61029751,0.185219,1.000458,0.000264,1.527142,0.000409,1.010088,0.000267,
23,56107.63073177,0.25735472,1.008756,0.000264,1.539828,0.000409,1.018381,0.000267,
24,56107.65116614,0.32949083,0.996341,0.000264,1.520378,0.000409,1.005764,0.000267,
25,56107.6716006,0.40162725,0.961282,0.000264,1.465812,0.000408,0.970293,0.000266,
26,56107.69203486,0.47376297,0.899652,0.000263,1.370059,0.000407,0.90801,0.000266,
27,56107.71246922,-0.45410096,0.915134,0.000263,1.393885,0.000407,0.92356,0.000265,
28,56107.73290368,-0.38196453,0.975508,0.000263,1.487345,0.000406,0.98441,0.000265,
