,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55093.24588779,-0.40516654,0.986751,6.5e-05,1.022808,6.8e-05,0.988013,6.5e-05,
1,55093.26632077,-0.37457948,0.992364,6.5e-05,1.028823,6.8e-05,0.993621,6.5e-05,
2,55093.28675366,-0.34399256,0.998294,6.5e-05,1.035071,6.8e-05,0.999547,6.5e-05,
3,55093.30718675,-0.31340534,1.00264,6.5e-05,1.039582,6.8e-05,1.003885,6.5e-05,
4,55093.32761974,-0.28281826,1.005407,6.5e-05,1.042402,6.8e-05,1.006644,6.5e-05,
5,55093.34805263,-0.25223134,1.006873,6.5e-05,1.043861,6.8e-05,1.008099,6.5e-05,
6,55093.36848561,-0.22164428,1.005582,6.5e-05,1.042464,6.8e-05,1.006794,6.5e-05,
7,55093.3889187,-0.19105706,1.001919,6.5e-05,1.03862,6.8e-05,1.003115,6.5e-05,
8,55093.40935159,-0.16047014,0.997298,6.5e-05,1.033796,6.8e-05,0.998476,6.5e-05,
9,55093.42978457,-0.12988308,0.990319,6.5e-05,1.026513,6.8e-05,0.991476,6.6e-05,
10,55093.45021766,-0.09929586,0.984984,6.5e-05,1.020941,6.8e-05,0.986124,6.6e-05,
11,55093.47065055,-0.06870893,0.978946,6.5e-05,1.014624,6.8e-05,0.980067,6.6e-05,
12,55093.49108353,-0.03812188,0.976305,6.5e-05,1.011846,6.8e-05,0.977412,6.6e-05,
13,55093.51151662,-0.00753465,0.97367,6.6e-05,1.009071,6.8e-05,0.974762,6.6e-05,
14,55093.5319495,0.02305225,0.974688,6.6e-05,1.010107,6.8e-05,0.975769,6.6e-05,
15,55093.55238249,0.05363933,0.975647,6.6e-05,1.011079,6.8e-05,0.976718,6.6e-05,
16,55093.57281547,0.08422638,0.979695,6.6e-05,1.015268,6.8e-05,0.980759,6.6e-05,
17,55093.59324856,0.11481361,0.985785,6.6e-05,1.021583,6.8e-05,0.986844,6.6e-05,
18,55093.61368144,0.14540052,0.991861,6.6e-05,1.027881,6.8e-05,0.992915,6.6e-05,
19,55093.63411442,0.17598757,0.996805,6.6e-05,1.033004,6.8e-05,0.997852,6.6e-05,
20,55093.65454751,0.2065748,1.000674,6.6e-05,1.037019,6.8e-05,1.001714,6.6e-05,
21,55093.67498039,0.2371617,1.002764,6.6e-05,1.039192,6.8e-05,1.003794,6.6e-05,
22,55093.69541337,0.26774876,1.002905,6.6e-05,1.039343,6.8e-05,1.003924,6.6e-05,
23,55093.71584625,0.29833567,1.001361,6.6e-05,1.037734,6.9e-05,1.002366,6.6e-05,
24,55093.73627934,0.32892289,0.997956,6.6e-05,1.034172,6.8e-05,0.998947,6.6e-05,
25,55093.75671232,0.35950995,0.992972,6.6e-05,1.028949,6.8e-05,0.993947,6.6e-05,
26,55093.7771453,0.39009701,0.988525,6.6e-05,1.02428,6.8e-05,0.989484,6.6e-05,
27,55093.79757828,0.42068407,0.983431,6.6e-05,1.018941,6.8e-05,0.984373,6.6e-05,
28,55093.81801126,0.45127112,0.980886,6.6e-05,1.016276,6.8e-05,0.981815,6.6e-05,
29,55093.83844414,0.48185803,0.979231,6.6e-05,1.014555,6.8e-05,0.980147,6.6e-05,
30,55093.85887712,-0.48755491,0.979129,6.6e-05,1.014459,6.8e-05,0.980034,6.6e-05,
31,55093.8793102,-0.4569677,0.980782,6.5e-05,1.016186,6.8e-05,0.981677,6.6e-05,
32,55093.89974318,-0.42638065,0.984026,6.5e-05,1.019556,6.8e-05,0.984914,6.6e-05,
33,55093.92017606,-0.39579374,0.989631,6.5e-05,1.025366,6.8e-05,0.990512,6.5e-05,
34,55093.94060914,-0.36520653,0.994975,6.5e-05,1.030891,6.8e-05,0.99585,6.5e-05,
35,55093.96104202,-0.33461962,1.000672,6.5e-05,1.036785,6.8e-05,1.001541,6.5e-05,
36,55093.981475,-0.30403256,1.00393,6.5e-05,1.040144,6.8e-05,1.00479,6.5e-05,
37,55094.00190808,-0.27344536,1.006637,6.5e-05,1.042948,6.8e-05,1.007488,6.5e-05,
38,55094.02234095,-0.24285846,1.006989,6.5e-05,1.043312,6.8e-05,1.00783,6.5e-05,
39,55094.04277393,-0.21227141,1.00467,6.5e-05,1.040903,6.8e-05,1.005498,6.5e-05,
40,55094.06320691,-0.18168435,1.001097,6.5e-05,1.037192,6.8e-05,1.001911,6.5e-05,
41,55094.08363988,-0.15109731,0.99542,6.5e-05,1.031285,6.8e-05,0.996218,6.5e-05,
