,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56305.11767245,-0.43530421,0.986531,0.000228,1.106195,0.000275,0.987208,0.000228,
1,56305.13810556,-0.42006303,0.996972,0.000228,1.118526,0.000275,0.997672,0.000228,
2,56305.15853847,-0.404822,1.000843,0.000228,1.123062,0.000275,1.001562,0.000228,
3,56305.17897158,-0.38958083,1.003708,0.000228,1.126452,0.000275,1.004444,0.000228,
4,56305.19940459,-0.37433972,1.006814,0.000228,1.129946,0.000275,1.007569,0.000228,
5,56305.2198375,-0.35909869,1.010321,0.000228,1.134093,0.000275,1.011094,0.000228,
6,56305.24027061,-0.34385751,1.014308,0.000228,1.138883,0.000275,1.0151,0.000228,
7,56305.26070362,-0.32861641,1.017574,0.000228,1.142617,0.000275,1.018385,0.000228,
8,56305.28113653,-0.31337538,1.020605,0.000228,1.146413,0.000275,1.021434,0.000228,
9,56305.30156964,-0.2981342,1.023364,0.000228,1.149669,0.000275,1.024211,0.000228,
10,56305.32200265,-0.2828931,1.025158,0.000228,1.151752,0.000275,1.026023,0.000228,
11,56305.34243566,-0.26765199,1.025869,0.000228,1.15275,0.000275,1.026751,0.000228,
12,56305.36286867,-0.25241089,1.026128,0.000228,1.152881,0.000275,1.027026,0.000228,
13,56305.38330168,-0.23716978,1.025067,0.000228,1.151696,0.000275,1.02598,0.000228,
14,56305.40373479,-0.2219286,1.023932,0.000228,1.150404,0.000276,1.02486,0.000228,
15,56305.42416771,-0.20668757,1.021744,0.000228,1.147682,0.000276,1.022686,0.000228,
16,56305.44460072,-0.19144646,1.019148,0.000228,1.144679,0.000276,1.020104,0.000228,
17,56305.46503383,-0.17620528,1.016488,0.000228,1.141492,0.000276,1.017457,0.000229,
18,56305.48546684,-0.16096418,1.013197,0.000228,1.137479,0.000276,1.014179,0.000229,
19,56305.50589976,-0.14572314,1.009452,0.000228,1.133124,0.000276,1.010446,0.000229,
20,56305.52633287,-0.13048196,1.006268,0.000228,1.129212,0.000276,1.007275,0.000229,
21,56305.54676588,-0.11524086,1.003193,0.000228,1.125573,0.000276,1.004213,0.000229,
22,56305.5671989,-0.09999975,1.000252,0.000228,1.122146,0.000276,1.001284,0.000229,
23,56305.58763191,-0.08475864,0.997776,0.000229,1.119063,0.000276,0.998821,0.000229,
24,56305.60806492,-0.06951754,0.984791,0.000229,1.103541,0.000276,0.985838,0.000229,
25,56305.62849794,-0.05427643,0.89396,0.000229,0.993676,0.000276,0.894925,0.000229,
26,56305.64893095,-0.03903532,0.742587,0.000229,0.8104,0.000276,0.7434,0.000229,
27,56305.66936397,-0.02379421,0.568691,0.000229,0.600066,0.000276,0.569323,0.000229,
28,56305.68979698,-0.00855311,0.425977,0.000229,0.427392,0.000276,0.426457,0.000229,
29,56305.71023,0.00668801,0.390917,0.000229,0.384904,0.000276,0.391363,0.000229,
30,56305.73066291,0.02192903,0.486469,0.000229,0.500735,0.000276,0.487033,0.000229,
31,56305.75109603,0.03717022,0.652471,0.000229,0.701677,0.000276,0.653237,0.000229,
32,56305.77152904,0.05241133,0.819949,0.000229,0.904497,0.000277,0.820925,0.000229,
33,56305.79196216,0.06765251,0.946218,0.000229,1.057493,0.000277,0.947358,0.000229,
34,56305.81239507,0.08289354,0.994686,0.000229,1.116111,0.000277,0.9959,0.000229,
35,56305.83282809,0.09813465,0.99663,0.000229,1.11859,0.000277,0.997862,0.000229,
36,56305.85326121,0.11337584,0.998602,0.000229,1.12107,0.000277,0.999852,0.000229,
37,56305.87369412,0.12861687,1.000588,0.000229,1.123434,0.000277,1.001857,0.00023,
38,56305.89412714,0.14385798,1.002095,0.000229,1.125499,0.000277,1.003381,0.00023,
39,56305.91456026,0.15909917,1.00445,0.000229,1.128331,0.000277,1.005755,0.00023,
40,56305.93499317,0.1743402,1.006971,0.000229,1.131329,0.000277,1.008295,0.00023,
41,56305.97585931,0.2048225,1.010954,0.000229,1.136333,0.000277,1.012315,0.00023,
42,56305.99629233,0.22006361,1.012296,0.00023,1.137982,0.000277,1.013675,0.00023,
43,56306.01672534,0.23530471,1.013353,0.00023,1.139408,0.000277,1.014749,0.00023,
44,56306.03715836,0.25054582,1.013476,0.00023,1.139442,0.000277,1.014888,0.00023,
45,56306.05759138,0.26578693,1.013517,0.00023,1.139674,0.000277,1.014945,0.00023,
46,56306.0780244,0.28102805,1.013645,0.00023,1.139893,0.000277,1.01509,0.00023,
47,56306.09845742,0.29626916,1.012931,0.00023,1.139016,0.000277,1.01439,0.00023,
48,56306.11889044,0.31151027,1.010891,0.00023,1.13667,0.000277,1.012363,0.00023,
49,56306.13932356,0.32675146,1.009481,0.00023,1.134936,0.000277,1.010967,0.00023,
50,56306.15975647,0.34199249,1.00752,0.00023,1.132508,0.000277,1.009019,0.00023,
51,56306.18018959,0.35723367,1.004358,0.00023,1.128885,0.000277,1.005868,0.00023,
52,56306.20062261,0.37247478,1.001529,0.00023,1.125445,0.000277,1.003051,0.00023,
53,56306.22105553,0.38771582,0.998929,0.00023,1.122324,0.000277,1.000463,0.00023,
54,56306.24148865,0.40295701,0.996633,0.00023,1.119664,0.000277,0.998179,0.00023,
55,56306.26192168,0.41819813,0.995011,0.00023,1.117615,0.000277,0.99657,0.00023,
