,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55185.3762761,-0.17633077,0.99457,0.000112,1.170847,0.000134,1.000519,0.000113,
1,55185.39670894,-0.16861532,0.994448,0.000112,1.170721,0.000134,1.000388,0.000113,
2,55185.43757463,-0.15318441,0.993996,0.000112,1.170147,0.000134,0.99992,0.000113,
3,55185.45800747,-0.14546895,0.993594,0.000112,1.169618,0.000134,0.999508,0.000113,
4,55185.47844032,-0.1377535,0.993179,0.000112,1.169072,0.000134,0.999083,0.000113,
5,55185.49887316,-0.13003804,0.993094,0.000112,1.16893,0.000134,0.998991,0.000113,
6,55185.51930601,-0.12232259,0.99316,0.000112,1.168979,0.000134,0.99905,0.000113,
7,55185.53973875,-0.11460717,0.993139,0.000112,1.16893,0.000134,0.999022,0.000113,
8,55185.5601717,-0.10689168,0.993194,0.000112,1.168969,0.000134,0.99907,0.000113,
9,55185.58060455,-0.09917622,0.993335,0.000112,1.169106,0.000134,0.999205,0.000113,
10,55185.60103729,-0.0914608,0.993492,0.000112,1.169259,0.000134,0.999355,0.000113,
11,55185.62147024,-0.08374531,0.993461,0.000112,1.16919,0.000134,0.999317,0.000113,
12,55185.64190308,-0.07602986,0.993253,0.000112,1.168917,0.000134,0.999101,0.000113,
13,55185.66233593,-0.0683144,0.993049,0.000112,1.168651,0.000134,0.998889,0.000113,
14,55185.68276878,-0.06059894,0.99345,0.000112,1.169103,0.000133,0.999285,0.000113,
15,55185.70320163,-0.05288348,0.993116,0.000112,1.168669,0.000133,0.998942,0.000113,
16,55185.72363447,-0.04516803,0.992777,0.000112,1.16822,0.000133,0.998594,0.000113,
17,55185.74406732,-0.03745257,0.992701,0.000112,1.168085,0.000133,0.99851,0.000113,
18,55185.76450017,-0.02973712,0.992589,0.000112,1.167918,0.000133,0.99839,0.000113,
19,55185.78493302,-0.02202166,0.992598,0.000112,1.167914,0.000133,0.998392,0.000113,
20,55185.80536577,-0.01430624,0.988379,0.000112,1.162881,0.000133,0.994141,0.000113,
21,55185.82579872,-0.00659075,0.982459,0.000112,1.155826,0.000133,0.988179,0.000113,
22,55185.84623157,0.00112471,0.98113,0.000112,1.154252,0.000133,0.986836,0.000113,
23,55185.86666432,0.00884013,0.983923,0.000112,1.157593,0.000133,0.989639,0.000113,
24,55185.88709727,0.01655562,0.989911,0.000112,1.164741,0.000133,0.995654,0.000113,
25,55185.90753012,0.02427108,0.993139,0.000112,1.168591,0.000133,0.998894,0.000113,
26,55185.92796287,0.0319865,0.992948,0.000112,1.168365,0.000133,0.998695,0.000113,
27,55185.94839582,0.03970199,0.992898,0.000112,1.168311,0.000133,0.998637,0.000113,
28,55185.96882867,0.04741745,0.992926,0.000112,1.168353,0.000133,0.998658,0.000113,
29,55186.00969427,0.06284833,0.99262,0.000112,1.167989,0.000133,0.998336,0.000113,
30,55186.03012723,0.07056383,0.992181,0.000112,1.167459,0.000133,0.997887,0.000113,
31,55186.05056008,0.07827928,0.991855,0.000112,1.167066,0.000134,0.997553,0.000113,
32,55186.07099283,0.0859947,0.991811,0.000112,1.167014,0.000134,0.997501,0.000113,
33,55186.09142578,0.0937102,0.991763,0.000112,1.166954,0.000134,0.997446,0.000113,
34,55186.11185864,0.10142566,0.991622,0.000112,1.166767,0.000134,0.997297,0.000113,
35,55186.13229139,0.10914108,0.991865,0.000112,1.167011,0.000134,0.997535,0.000113,
36,55186.15272435,0.11685658,0.99198,0.000112,1.167074,0.000134,0.997643,0.000113,
37,55186.1731572,0.12457203,0.992324,0.000112,1.1674,0.000134,0.997982,0.000113,
38,55186.19358995,0.13228745,0.992772,0.000112,1.167864,0.000134,0.998425,0.000113,
39,55186.21402291,0.14000295,0.992779,0.000112,1.167841,0.000134,0.998425,0.000113,
40,55186.23445576,0.14771841,0.992807,0.000112,1.167891,0.000134,0.998446,0.000113,
41,55186.25488852,0.15543383,0.993123,0.000112,1.168321,0.000134,0.998756,0.000113,
42,55186.27532138,0.16314929,0.992936,0.000112,1.168165,0.000134,0.998562,0.000113,
43,55186.29575433,0.17086479,0.992639,0.000112,1.167862,0.000134,0.998256,0.000113,
44,55186.31618709,0.17858021,0.992901,0.000112,1.168197,0.000134,0.998512,0.000113,
45,55186.33661995,0.18629567,0.993324,0.000112,1.168689,0.000134,0.99893,0.000113,
46,55186.3570528,0.19401113,0.993905,0.000112,1.169341,0.000134,0.999508,0.000113,
47,55186.37748566,0.20172659,0.994037,0.000112,1.169437,0.000134,0.999633,0.000113,
48,55186.39791852,0.20944205,0.994659,0.000112,1.170109,0.000134,1.000252,0.000113,
49,55186.41835148,0.21715755,0.994458,0.000112,1.1698,0.000134,1.000043,0.000113,
50,55186.43878423,0.22487296,0.994683,0.000112,1.170013,0.000134,1.000261,0.000113,
51,55186.45921709,0.23258843,0.995074,0.000112,1.170448,0.000134,1.000647,0.000113,
52,55186.47965005,0.24030392,0.995041,0.000112,1.170399,0.000134,1.000607,0.000113,
53,55186.50008281,0.24801935,0.994835,0.000112,1.170159,0.000134,1.000393,0.000113,
54,55186.52051567,0.25573481,0.995063,0.000112,1.170437,0.000134,1.000615,0.000113,
55,55186.54094853,0.26345027,0.995417,0.000112,1.170854,0.000134,1.000964,0.000113,
56,55186.56138139,0.27116573,0.995288,0.000112,1.17068,0.000134,1.000827,0.000113,
57,55186.58181425,0.27888119,0.995147,0.000112,1.170484,0.000134,1.000678,0.000113,
58,55186.60224711,0.28659665,0.995239,0.000112,1.170569,0.000134,1.000764,0.000113,
59,55186.62267997,0.29431211,0.995021,0.000112,1.17029,0.000134,1.000537,0.000113,
60,55186.64311283,0.30202757,0.994795,0.000112,1.17001,0.000134,1.000303,0.000113,
