,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55739.86631198,0.2755846,1.0519,0.000662,1.196832,0.00086,1.063897,0.000669,
1,55739.8867462,0.2830353,1.017422,0.000662,1.1519,0.00086,1.029023,0.000669,
2,55739.90718052,0.29048603,0.996506,0.000662,1.124695,0.00086,1.007867,0.000669,
3,55739.92761464,0.29793668,1.032983,0.000662,1.172429,0.00086,1.044758,0.000669,
4,55739.94804886,0.30538738,1.031845,0.000661,1.170948,0.00086,1.043605,0.000669,
5,55739.96848318,0.3128381,0.985479,0.000661,1.110594,0.000859,0.996709,0.000669,
6,55739.9889173,0.32028876,1.030986,0.000661,1.169994,0.00086,1.042732,0.000669,
7,55740.00935152,0.32773945,1.032127,0.000661,1.171627,0.00086,1.043884,0.000669,
8,55740.02978584,0.33519018,0.986523,0.000661,1.112134,0.000859,0.997758,0.000668,
9,55740.05021996,0.34264084,1.015487,0.000661,1.150078,0.000859,1.02705,0.000668,
10,55740.07065418,0.35009153,1.033159,0.000661,1.173134,0.000859,1.044921,0.000668,
11,55740.0910885,0.35754226,0.981995,0.000661,1.106492,0.000859,0.993172,0.000668,
12,55740.11152262,0.36499292,1.003998,0.00066,1.135226,0.000859,1.015423,0.000668,
13,55740.13195684,0.37244361,1.032629,0.00066,1.172712,0.000859,1.044378,0.000668,
14,55740.15239116,0.37989434,0.981087,0.00066,1.105499,0.000859,0.992247,0.000668,
15,55740.17282538,0.38734504,0.989519,0.00066,1.116573,0.000859,1.000772,0.000668,
16,55740.1932596,0.39479573,1.027381,0.00066,1.166035,0.000859,1.039063,0.000667,
17,55740.21369382,0.40224642,0.986054,0.00066,1.112157,0.000858,0.997263,0.000667,
18,55740.23412803,0.40969711,0.9741,0.00066,1.096659,0.000858,0.985171,0.000667,
19,55740.25456235,0.41714784,1.030401,0.00066,1.170173,0.000858,1.042109,0.000667,
20,55740.27499647,0.4245985,0.981469,0.00066,1.106445,0.000858,0.992619,0.000667,
21,55740.29543069,0.43204919,0.968835,0.000659,1.089949,0.000858,0.979839,0.000667,
22,55740.31586501,0.43949992,1.004692,0.000659,1.136865,0.000858,1.016101,0.000667,
23,55740.33629912,0.44695057,0.973576,0.000659,1.096262,0.000858,0.984629,0.000667,
24,55740.35673334,0.45440127,0.929686,0.000659,1.039098,0.000858,0.940238,0.000667,
25,55740.37716766,0.461852,0.971155,0.00066,1.093238,0.000859,0.982175,0.000667,
26,55740.39760177,0.46930265,0.941219,0.00066,1.054286,0.000859,0.951897,0.000668,
27,55740.41803609,0.47675338,0.891474,0.00066,0.989374,0.000859,0.901585,0.000668,
28,55740.43847021,0.48420404,0.926664,0.000661,1.035387,0.00086,0.937172,0.000668,
29,55740.45890442,0.49165473,0.915949,0.000661,1.02145,0.00086,0.926332,0.000668,
30,55740.47933874,0.49910546,0.866649,0.000661,0.957129,0.000861,0.876471,0.000669,
31,55740.49977285,-0.49344389,0.909227,0.000661,1.012787,0.000861,0.91953,0.000669,
32,55740.52020707,-0.4859932,0.924557,0.000662,1.032813,0.000862,0.935031,0.000669,
33,55740.54064139,-0.47854247,0.892752,0.000662,0.991454,0.000862,0.902863,0.00067,
34,55740.5610755,-0.47109182,0.929455,0.000662,1.039326,0.000862,0.939978,0.00067,
35,55740.58150972,-0.46364112,0.968238,0.000663,1.090031,0.000863,0.979197,0.00067,
36,55740.60194403,-0.4561904,0.936603,0.000663,1.048741,0.000863,0.947202,0.00067,
37,55740.62237815,-0.44873974,0.958187,0.000663,1.077058,0.000864,0.969028,0.000671,
38,55740.64281246,-0.44128901,1.010831,0.000664,1.145744,0.000864,1.022264,0.000671,
39,55740.66324667,-0.43383833,0.96576,0.000664,1.086987,0.000864,0.97668,0.000671,
40,55740.68368089,-0.42638763,0.981277,0.000664,1.107249,0.000865,0.99237,0.000672,
41,55740.7041151,-0.41893694,1.020602,0.000664,1.158641,0.000865,1.032136,0.000672,
42,55740.72454932,-0.41148625,0.983799,0.000665,1.110638,0.000866,0.994913,0.000672,
43,55740.74498353,-0.40403556,0.973732,0.000665,1.097569,0.000866,0.984729,0.000672,
44,55740.76541774,-0.39658487,1.028635,0.000665,1.169317,0.000867,1.04025,0.000673,
45,55740.78585196,-0.38913418,0.992935,0.000666,1.122679,0.000867,1.004143,0.000673,
46,55740.80628617,-0.38168349,0.979515,0.000666,1.105304,0.000867,0.990568,0.000673,
47,55740.82672048,-0.37423276,1.028302,0.000666,1.168967,0.000868,1.039903,0.000674,
48,55740.8471546,-0.36678211,1.009573,0.000666,1.144621,0.000867,1.020959,0.000673,
49,55740.86758881,-0.35933142,0.975651,0.000666,1.100273,0.000867,0.986651,0.000673,
50,55740.88802312,-0.35188069,1.032956,0.000665,1.175185,0.000867,1.044599,0.000673,
51,55740.90845723,-0.34443004,1.017946,0.000665,1.155609,0.000866,1.029416,0.000673,
52,55740.92889154,-0.33697931,0.98416,0.000665,1.111563,0.000866,0.995245,0.000672,
53,55740.94932576,-0.32952862,1.023685,0.000665,1.163178,0.000866,1.035212,0.000672,
54,55740.96975987,-0.32207796,1.032302,0.000665,1.17445,0.000866,1.043923,0.000672,
55,55740.99019418,-0.31462724,0.98815,0.000664,1.116876,0.000866,0.99927,0.000672,
56,55741.01062839,-0.30717655,1.019227,0.000664,1.15746,0.000865,1.030693,0.000672,
57,55741.0310625,-0.2997259,1.044344,0.000664,1.190324,0.000865,1.056089,0.000671,
58,55741.05149681,-0.29227517,0.992928,0.000664,1.123177,0.000865,1.004092,0.000671,
59,55741.07193102,-0.28482448,1.016659,0.000663,1.154253,0.000864,1.028085,0.000671,
60,55741.09236523,-0.27737379,1.043708,0.000663,1.18952,0.000864,1.055435,0.000671,
61,55741.11279944,-0.2699231,1.000601,0.000663,1.133368,0.000864,1.011839,0.00067,
62,55741.13323355,-0.26247245,1.005942,0.000663,1.140274,0.000863,1.017237,0.00067,
63,55741.15366786,-0.25502172,1.047766,0.000663,1.194965,0.000863,1.059526,0.00067,
64,55741.17410207,-0.24757103,1.001153,0.000662,1.134104,0.000863,1.012386,0.00067,
65,55741.19453628,-0.24012034,1.001946,0.000662,1.135227,0.000862,1.013184,0.00067,
66,55741.21497049,-0.23266965,1.043194,0.000662,1.189005,0.000862,1.054891,0.000669,
67,55741.25583891,-0.21776828,0.987309,0.000661,1.116155,0.000862,0.998371,0.000669,
68,55741.27627312,-0.21031759,1.044795,0.000661,1.191212,0.000861,1.056498,0.000669,
69,55741.29670733,-0.2028669,1.00726,0.000661,1.142211,0.000861,1.018538,0.000668,
70,55741.31714154,-0.19541621,0.983445,0.000661,1.111141,0.000861,0.994453,0.000668,
71,55741.33757585,-0.18796548,1.028423,0.000658,1.169951,0.000857,1.03993,0.000665,
72,55741.35800995,-0.18051483,1.009835,0.000655,1.145635,0.000853,1.02113,0.000662,
73,55741.37844426,-0.17306411,0.97487,0.000652,1.100089,0.000849,0.98577,0.000659,
74,55741.39887847,-0.16561342,1.0153,0.000649,1.152777,0.000845,1.026647,0.000656,
75,55741.41931258,-0.15816276,1.014775,0.000646,1.15217,0.000841,1.026112,0.000653,
76,55741.43974688,-0.15071204,0.966105,0.000643,1.088648,0.000837,0.976894,0.00065,
77,55741.46018109,-0.14326135,1.004334,0.000639,1.138596,0.000833,1.015546,0.000647,
78,55741.4806152,-0.1358107,1.00972,0.000636,1.14561,0.000829,1.020988,0.000643,
79,55741.5010495,-0.12835998,0.964659,0.000633,1.086785,0.000825,0.97542,0.00064,
80,55741.52148371,-0.12090929,0.985855,0.00063,1.114488,0.000821,0.996849,0.000637,
81,55741.54191782,-0.11345863,1.011051,0.000627,1.147353,0.000817,1.022321,0.000634,
82,55741.56235212,-0.10600791,0.960202,0.000624,1.081093,0.000813,0.970901,0.000631,
83,55741.58278633,-0.09855722,0.97695,0.000621,1.102891,0.000809,0.987832,0.000627,
84,55741.60322064,-0.0911065,1.004254,0.000617,1.13858,0.000805,1.015435,0.000624,
85,55741.62365474,-0.08365585,0.963401,0.000614,1.085255,0.0008,0.974123,0.000621,
86,55741.64408895,-0.07620516,0.957406,0.000611,1.077502,0.000796,0.968057,0.000618,
87,55741.66452325,-0.06875443,0.990746,0.000608,1.120971,0.000792,1.001763,0.000614,
88,55741.68495736,-0.06130378,0.896595,0.000604,0.998135,0.000788,0.906561,0.000611,
89,55741.70539156,-0.0538531,0.832732,0.000601,0.914741,0.000783,0.841984,0.000608,
90,55741.72582587,-0.04640237,0.788619,0.000598,0.857202,0.000779,0.797378,0.000604,
91,55741.74625997,-0.03895172,0.67891,0.000594,0.714038,0.000775,0.686447,0.000601,
92,55741.76669417,-0.03150103,0.5756,0.000591,0.57916,0.00077,0.581988,0.000598,
93,55741.78712838,-0.02405035,0.505303,0.000588,0.487497,0.000766,0.510908,0.000594,
94,55741.80756258,-0.01659966,0.418081,0.000584,0.373613,0.000762,0.422717,0.000591,
95,55741.82799689,-0.00914893,0.348879,0.000588,0.283373,0.000766,0.352746,0.000594,
96,55741.84843109,-0.00169825,0.332646,0.000592,0.262084,0.000771,0.336331,0.000598,
97,55741.86886519,0.0057524,0.344283,0.000595,0.277379,0.000776,0.348095,0.000602,
98,55741.8892995,0.01320313,0.378855,0.000599,0.322467,0.00078,0.383048,0.000605,
99,55741.9097337,0.02065381,0.463753,0.000602,0.433332,0.000785,0.468884,0.000609,
100,55741.9301678,0.02810446,0.554038,0.000606,0.551098,0.000789,0.560165,0.000612,
101,55741.97103631,0.04300587,0.735397,0.000613,0.787898,0.000798,0.743523,0.000619,
102,55741.99147041,0.05045652,0.82684,0.000616,0.907209,0.000803,0.835972,0.000623,
103,55742.01190471,0.05790725,0.862532,0.000619,0.953813,0.000807,0.872054,0.000626,
104,55742.03233891,0.06535793,0.930647,0.000623,1.042674,0.000812,0.940916,0.00063,
105,55742.05277322,0.07280866,1.005811,0.000626,1.140825,0.000816,1.016905,0.000633,
106,55742.07320732,0.08025931,0.954477,0.00063,1.073788,0.00082,0.965,0.000636,
107,55742.09364152,0.08770999,0.972405,0.000633,1.097256,0.000824,0.98312,0.00064,
108,55742.11407582,0.09516072,1.007437,0.000636,1.142914,0.000829,1.018533,0.000643,
109,55742.13450992,0.10261137,0.966226,0.000639,1.089181,0.000833,0.976864,0.000647,
110,55742.15494412,0.11006205,0.966207,0.000643,1.089068,0.000837,0.97684,0.00065,
111,55742.17537842,0.11751277,1.014222,0.000646,1.151745,0.000842,1.025378,0.000653,
112,55742.19581252,0.12496342,0.978869,0.000649,1.105623,0.000846,0.98963,0.000656,
113,55742.21624672,0.13241411,0.96701,0.000652,1.09011,0.00085,0.977637,0.00066,
114,55742.23668102,0.13986483,1.020457,0.000656,1.159939,0.000854,1.031665,0.000663,
115,55742.25711512,0.14731548,0.992466,0.000659,1.123305,0.000859,1.003361,0.000666,
116,55742.27754942,0.1547662,0.969553,0.000662,1.09347,0.000863,0.980192,0.000669,
117,55742.29798362,0.16221689,1.020978,0.000665,1.160493,0.000867,1.032176,0.000673,
118,55742.31841782,0.16966757,1.007453,0.000665,1.14291,0.000867,1.018497,0.000672,
119,55742.33885202,0.17711826,0.97227,0.000665,1.096956,0.000866,0.982923,0.000672,
120,55742.35928622,0.18456895,1.02796,0.000665,1.169639,0.000866,1.039218,0.000672,
