,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56107.16067341,0.15725319,1.076052,0.000944,1.385569,0.001491,0.997912,0.000875,
1,56107.1811078,0.16346353,1.076038,0.000945,1.388135,0.00149,0.997777,0.000876,
2,56107.20154208,0.16967383,1.075353,0.000945,1.387791,0.001491,0.997021,0.000876,
3,56107.22197656,0.1758842,1.075454,0.000945,1.387195,0.001491,0.996994,0.000876,
4,56107.24241095,0.18209453,1.075251,0.000945,1.385406,0.001491,0.996687,0.000876,
5,56107.26284523,0.18830484,1.077052,0.000945,1.386841,0.001491,0.998238,0.000876,
6,56107.28327971,0.1945152,1.077315,0.000945,1.386324,0.001491,0.998365,0.000876,
7,56107.30371409,0.20072554,1.077724,0.000945,1.386569,0.001491,0.998628,0.000876,
8,56107.32414838,0.20693585,1.076725,0.000945,1.384874,0.001491,0.997587,0.000876,
9,56107.34458286,0.21314621,1.079947,0.000945,1.389867,0.001491,1.000458,0.000875,
10,56107.36501714,0.21935652,1.075378,0.000945,1.382381,0.001491,0.996112,0.000875,
11,56107.38545162,0.22556688,1.078846,0.000945,1.387461,0.001491,0.999212,0.000875,
12,56107.405886,0.23177722,1.080245,0.000945,1.389208,0.001491,1.000396,0.000875,
13,56107.42632028,0.23798752,1.078136,0.000945,1.385446,0.001491,0.998333,0.000875,
14,56107.44675476,0.24419789,1.078508,0.000945,1.385689,0.001491,0.998568,0.000875,
15,56107.46718914,0.25040822,1.079422,0.000945,1.386839,0.001491,0.999306,0.000875,
16,56107.48762342,0.25661853,1.078176,0.000945,1.384559,0.001492,0.998045,0.000875,
17,56107.5080579,0.2628289,1.079915,0.000945,1.386943,0.001492,0.999548,0.000875,
18,56107.52849228,0.26903923,1.08013,0.000945,1.386846,0.001492,0.999642,0.000875,
19,56107.54892666,0.27524957,1.079348,0.000945,1.385132,0.001492,0.998813,0.000874,
20,56107.56936104,0.2814599,1.08015,0.000945,1.38593,0.001492,0.999452,0.000874,
21,56107.58979542,0.28767024,1.078759,0.000945,1.383308,0.001492,0.998062,0.000874,
22,56107.6102299,0.2938806,1.081927,0.000945,1.387966,0.001492,1.000891,0.000874,
23,56107.63066418,0.30009091,1.081416,0.000945,1.386855,0.001492,1.000318,0.000874,
24,56107.65109856,0.30630124,1.080265,0.000945,1.384757,0.001492,0.999153,0.000874,
25,56107.67153304,0.31251161,1.081114,0.000945,1.385818,0.001492,0.999839,0.000874,
26,56107.69196732,0.31872191,1.082798,0.000945,1.388172,0.001492,1.001298,0.000874,
27,56107.71240169,0.32493224,1.079922,0.000945,1.383292,0.001492,0.998542,0.000874,
28,56107.73283617,0.33114261,1.080227,0.000945,1.38345,0.001492,0.998728,0.000874,
29,56107.75327055,0.33735294,1.083029,0.000945,1.387593,0.001492,1.001223,0.000874,
30,56107.77370483,0.34356325,1.082733,0.000945,1.386881,0.001492,1.000855,0.000874,
31,56107.7941393,0.34977361,1.082588,0.000945,1.386445,0.001492,1.000627,0.000873,
32,56107.81457368,0.35598395,1.081636,0.000945,1.384738,0.001492,0.999654,0.000873,
33,56107.85544243,0.36840461,1.082752,0.000945,1.386026,0.001492,1.000503,0.000873,
34,56107.87587681,0.37461495,1.083086,0.000945,1.386271,0.001493,1.000722,0.000873,
35,56107.89631128,0.38082531,1.082911,0.000945,1.385716,0.001493,1.000471,0.000873,
36,56107.91674556,0.38703562,1.081746,0.000945,1.383623,0.001493,0.999306,0.000873,
37,56107.93717993,0.39324595,1.082942,0.000945,1.385303,0.001493,1.000324,0.000873,
38,56107.95761441,0.39945632,1.084385,0.000945,1.387397,0.001493,1.00157,0.000873,
39,56107.97804868,0.40566662,1.085973,0.000945,1.389715,0.001493,1.002951,0.000873,
