,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55372.47010523,-0.44479562,0.965976,0.001293,0.486195,0.001582,1.000027,0.001339,
1,55372.49053943,-0.4410858,0.96459,0.001293,0.48401,0.001583,0.999213,0.00134,
2,55372.51097373,-0.43737596,0.966554,0.001293,0.48629,0.001582,1.001707,0.00134,
3,55372.53140783,-0.43366616,0.963372,0.001293,0.482584,0.001582,0.998749,0.001341,
4,55372.55184203,-0.42995633,0.962838,0.001293,0.482336,0.001582,0.998456,0.001341,
5,55372.57227633,-0.42624649,0.96516,0.001293,0.485653,0.001582,1.001011,0.001341,
6,55372.59271043,-0.42253669,0.963037,0.001293,0.483456,0.001583,0.998913,0.001341,
7,55372.61314463,-0.41882687,0.967301,0.001293,0.488963,0.001582,1.003437,0.001342,
8,55372.63357894,-0.41511703,0.96401,0.001293,0.48506,0.001583,1.00006,0.001342,
9,55372.65401304,-0.41140723,0.96322,0.001293,0.484123,0.001582,0.999295,0.001342,
10,55372.67444724,-0.4076974,0.963964,0.001293,0.48502,0.001583,1.00009,0.001342,
11,55372.69488154,-0.40398757,0.963616,0.001293,0.484579,0.001582,0.999771,0.001342,
12,55372.71531574,-0.40027774,0.962297,0.001293,0.482979,0.001583,0.998435,0.001342,
13,55372.73574984,-0.39656794,0.966833,0.001293,0.488598,0.001583,1.003198,0.001342,
14,55372.75618414,-0.3928581,0.962526,0.001293,0.48339,0.001582,0.998776,0.001342,
15,55372.77661833,-0.38914828,0.965427,0.001293,0.487023,0.001583,1.001875,0.001342,
16,55372.79705243,-0.38543848,0.961183,0.001293,0.481865,0.001582,0.997584,0.001342,
17,55372.81748673,-0.38172864,0.964818,0.001293,0.486344,0.001583,1.001444,0.001342,
18,55372.83792083,-0.37801884,0.964537,0.001293,0.485982,0.001582,1.001259,0.001342,
19,55372.85835513,-0.374309,0.961783,0.001293,0.482567,0.001583,0.998534,0.001342,
20,55372.87878933,-0.37059918,0.961781,0.001293,0.482526,0.001582,0.998685,0.001342,
