,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,55739.86584717,0.17402099,1.015406,0.000215,1.243117,0.000275,0.998813,0.000211,
1,55739.88628152,0.18278412,1.01533,0.000215,1.242844,0.000275,0.998787,0.000211,
2,55739.90671597,0.1915473,1.015593,0.000215,1.242966,0.000275,0.999092,0.000212,
3,55739.92715022,0.2003104,1.015858,0.000215,1.243244,0.000275,0.999396,0.000212,
4,55739.94758457,0.20907353,1.016094,0.000215,1.243216,0.000275,0.999668,0.000212,
5,55739.96801902,0.21783671,1.01665,0.000215,1.244005,0.000275,1.000253,0.000212,
6,55739.98845327,0.22659981,1.016345,0.000215,1.243321,0.000275,0.999988,0.000212,
7,55740.00888762,0.23536294,1.016897,0.000215,1.244083,0.000275,1.000564,0.000212,
8,55740.02932207,0.24412612,1.016855,0.000215,1.243697,0.000275,1.000552,0.000212,
9,55740.04975632,0.25288922,1.017075,0.000215,1.244051,0.000275,1.000796,0.000212,
10,55740.07019067,0.26165235,1.01663,0.000215,1.24322,0.000275,1.000384,0.000212,
11,55740.09062512,0.27041553,1.016849,0.000215,1.243531,0.000275,1.000622,0.000212,
12,55740.11105937,0.27917863,1.017146,0.000215,1.24366,0.000275,1.000935,0.000212,
13,55740.13149372,0.28794176,1.01717,0.000215,1.243637,0.000275,1.000978,0.000212,
14,55740.15192817,0.29670494,1.017007,0.000215,1.243357,0.000275,1.000834,0.000212,
15,55740.17236252,0.30546808,1.017248,0.000215,1.243505,0.000275,1.001086,0.000212,
16,55740.19279687,0.31423122,1.017259,0.000215,1.243544,0.000275,1.001109,0.000212,
17,55740.21323122,0.32299435,1.017221,0.000215,1.243232,0.000275,1.001083,0.000212,
18,55740.23366557,0.33175749,1.016907,0.000215,1.242925,0.000275,1.000783,0.000212,
19,55740.25410001,0.34052067,1.017339,0.000215,1.243178,0.000275,1.001215,0.000212,
20,55740.27453426,0.34928376,1.016598,0.000215,1.242395,0.000275,1.000491,0.000212,
21,55740.29496861,0.3580469,1.017397,0.000215,1.243091,0.000275,1.001282,0.000212,
22,55740.31540306,0.36681008,1.016897,0.000215,1.242551,0.000275,1.000792,0.000212,
23,55740.33583731,0.37557317,1.016915,0.000215,1.242328,0.000275,1.000811,0.000212,
24,55740.35627165,0.3843363,1.016421,0.000215,1.241773,0.000275,1.000324,0.000212,
25,55740.3767061,0.39309948,1.017363,0.000215,1.242733,0.000275,1.001249,0.000212,
26,55740.39714035,0.40186258,1.016608,0.000215,1.241751,0.000275,1.000503,0.000212,
27,55740.4175748,0.41062576,1.01664,0.000215,1.241748,0.000275,1.00053,0.000212,
28,55740.43800904,0.41938885,1.016418,0.000215,1.241321,0.000275,1.000305,0.000212,
29,55740.45844339,0.42815198,1.016393,0.000215,1.241333,0.000275,1.000274,0.000212,
30,55740.47887784,0.43691516,1.015927,0.000215,1.240596,0.000275,0.999807,0.000212,
31,55740.49931208,0.44567825,1.016508,0.000215,1.241324,0.000275,1.000369,0.000212,
32,55740.51974643,0.45444139,1.016398,0.000215,1.241048,0.000275,1.000251,0.000212,
33,55740.54018088,0.46320457,1.016004,0.000215,1.240702,0.000275,0.999852,0.000212,
