,#,bjd,phase,raw_flux,raw_err,corr_flux,corr_err,dtr_flux,dtr_err
0,56305.11740566,-0.40694942,1.001093,0.000262,1.222701,0.000331,1.001328,0.000262,
1,56305.13783893,-0.39019724,1.002577,0.00026,1.224591,0.000329,1.002898,0.00026,
2,56305.15827199,-0.37344522,1.00456,0.000258,1.227086,0.000327,1.004967,0.000258,
3,56305.17870526,-0.35669303,1.006364,0.000256,1.229385,0.000324,1.006857,0.000256,
4,56305.19913843,-0.33994093,1.009063,0.000254,1.232789,0.000322,1.009643,0.000254,
5,56305.21957149,-0.32318891,1.010803,0.000252,1.235043,0.00032,1.01147,0.000252,
6,56305.24000476,-0.30643672,1.013007,0.000251,1.237818,0.000317,1.013762,0.000251,
7,56305.26043793,-0.28968462,1.013425,0.000249,1.238317,0.000315,1.014267,0.000249,
8,56305.280871,-0.2729326,1.012932,0.000247,1.237732,0.000312,1.01386,0.000247,
9,56305.30130427,-0.25618041,1.012889,0.000245,1.237674,0.00031,1.013903,0.000245,
10,56305.32173744,-0.2394283,1.011481,0.000243,1.235816,0.000307,1.01258,0.000243,
11,56305.3421706,-0.22267621,1.00945,0.000241,1.233245,0.000305,1.010633,0.000241,
12,56305.36260377,-0.2059241,1.006961,0.000239,1.230028,0.000302,1.008227,0.000239,
13,56305.38303694,-0.18917199,1.003935,0.000237,1.226201,0.0003,1.005283,0.000237,
14,56305.40347021,-0.17241981,1.000651,0.000235,1.22192,0.000297,1.00208,0.000235,
15,56305.42390328,-0.15566778,0.997051,0.000232,1.21737,0.000295,0.99856,0.000232,
16,56305.44433645,-0.13891568,0.99395,0.00023,1.213449,0.000292,0.995539,0.00023,
17,56305.46476972,-0.12216349,0.991758,0.000228,1.210603,0.00029,0.993428,0.000228,
18,56305.48520289,-0.10541139,0.989167,0.000226,1.207297,0.000287,0.990917,0.000226,
19,56305.50563596,-0.08865936,0.987231,0.000224,1.204841,0.000284,0.989061,0.000224,
20,56305.52606924,-0.07190717,0.96349,0.000222,1.174577,0.000281,0.965358,0.000222,
