0.000000	0.8292
0.010101	0.8297
0.020202	0.8391
0.030303	0.8572
0.040404	0.8841
0.050505	0.9003
0.060606	0.9254
0.070707	0.9412
0.080808	0.9635
0.090909	0.9748
0.101010	0.9799
0.111111	0.9879
0.121212	1.0063
0.131313	1.0118
0.141414	1.0219
0.151515	1.0314
0.161616	1.0388
0.171717	1.0478
0.181818	1.0538
0.191919	1.0655
0.202020	1.0728
0.212121	1.0761
0.222222	1.0846
0.232323	1.0836
0.242424	1.0928
0.252525	1.0858
0.262626	1.0841
0.272727	1.0839
0.282828	1.0828
0.292929	1.0749
0.303030	1.0762
0.313131	1.0611
0.323232	1.0595
0.333333	1.0461
0.343434	1.0443
0.353535	1.0372
0.363636	1.0285
0.373737	1.0166
0.383838	1.0084
0.393939	1.0075
0.404040	1.0055
0.414141	0.9957
0.424242	0.9890
0.434343	0.9759
0.444444	0.9664
0.454545	0.9535
0.464646	0.9411
0.474747	0.9276
0.484848	0.9231
0.494949	0.9196
0.505051	0.9218
0.515152	0.9224
0.525253	0.9311
0.535354	0.9397
0.545455	0.9522
0.555556	0.9591
0.565657	0.9746
0.575758	0.9873
0.585859	0.9990
0.595960	1.0064
0.606061	1.0081
0.616162	1.0136
0.626263	1.0222
0.636364	1.0252
0.646465	1.0332
0.656566	1.0450
0.666667	1.0517
0.676768	1.0620
0.686869	1.0585
0.696970	1.0753
0.707071	1.0806
0.717172	1.0819
0.727273	1.0894
0.737374	1.0850
0.747475	1.0853
0.757576	1.0873
0.767677	1.0855
0.777778	1.0818
0.787879	1.0828
0.797980	1.0690
0.808081	1.0683
0.818182	1.0618
0.828283	1.0506
0.838384	1.0378
0.848485	1.0307
0.858586	1.0233
0.868687	1.0123
0.878788	0.9999
0.888889	0.9898
0.898990	0.9758
0.909091	0.9762
0.919192	0.9618
0.929293	0.9435
0.939394	0.9304
0.949495	0.8934
0.959596	0.8746
0.969697	0.8577
0.979798	0.8417
0.989899	0.8327
1.000000	0.8275
