# KIC04949187_morp_-1.0_T0_54997.748947_P_11.9773917_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
578665,578664,578665,586259,613516,613517,613517,633389,653262,653261,658910,668050,677796,681281,681280
681281,681281,702100,709907,721193,721193,721193,721193,721193,721193,721193,732489,741055,748603,748602
