# TIC 0048507019_morp_ 0.297_T0_ 1687.368173_P_ 5.3953039.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
360077,360077,360077,362175,372535,373272,373271,378527,383783,383782,383837,385911,387632,387634,387633
597151,597150,600284,605603,614091,614091,614091,614091,614091,614091,614091,622585,628011,631033,631032
