# TIC 0398363472_morp_ 0.319_T0_ 1606.134196_P_ 3.0580323_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
19780,19779,24390,28853,34811,34811,34811,34811,34811,34811,34811,40390,44806,48188,48188
770992,770992,773988,778798,784757,784757,784757,784757,784757,784757,784757,790800,795663,798482,798481
