# KIC05035972_morp_0.02_T0_54974.920271_P_49.2668273_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
270585,270584,270938,271487,272174,272174,272174,272174,272174,272174,272174,272861,273410,273768,273768
686087,686087,686599,687159,687871,687871,687871,687871,687871,687871,687871,688598,689167,689545,689545
