# KIC09761573_morp_0.1_T0_55000.079122_P_7.4416079.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
613283,613283,614990,616993,628230,628230,628230,628230,628230,628230,628230,630612,632853,632854,632854
649242,649242,650557,652970,655926,655926,655926,655926,655926,655926,655926,658921,661365,662661,662660
