# KIC09761573_morp_0.1_T0_55000.079122_P_7.4416079.csv, none
# name, value
id,KIC09761573_morp_0.1_T0_55000.079122_P_7.4416079.csv,target identifier
stage,  9,furthest stage the analysis reached
t_tot,93.40190665982664,total time base of observations in days
t_mean,2455786.5702409493,time series mean time reference point
period,7.441281800497,orbital period in days
p_err,0.002306120077278318,error in the orbital period
p_err_l,-1.0,lower HDI error estimate in period
p_err_u,-1.0,upper HDI error estimate in period
n_param_prew,135.0,number of free parameters after the prewhitening phase
bic_prew,-62428.00715150657,BIC after the prewhitening phase
noise_level_prew,0.0001887306480580215,noise level after the prewhitening phase
t_1,9.761870174415765,time of primary minimum with respect to the mean time
t_2,16.790964081231742,time of secondary minimum with respect to the mean time
t_1_1,9.672172873895274,time of primary first contact with respect to the mean time
t_1_2,9.852460429645273,time of primary last contact with respect to the mean time
t_2_1,16.581209020084273,time of secondary first contact with respect to the mean time
t_2_2,16.859766241561296,time of secondary last contact with respect to the mean time
t_b_1_1,9.761870174415765,start of (flat) eclipse bottom left of primary minimum
t_b_1_2,9.761870174415765,end of (flat) eclipse bottom right of primary minimum
t_b_2_1,16.790964081231742,start of (flat) eclipse bottom left of secondary minimum
t_b_2_2,16.790964081231742,end of (flat) eclipse bottom right of secondary minimum
depth_1,0.002029762639411186,depth of primary minimum
depth_2,0.00018523620534380744,depth of secondary minimum
t_1_err,0.001681224632218211,error in time of primary minimum (t_1)
t_2_err,0.032570100489578695,error in time of secondary minimum (t_2)
t_1_1_err,0.00238641121397055,error in time of primary first contact (t_1_1)
t_1_2_err,0.0023687774428478173,error in time of primary last contact (t_1_2)
t_2_1_err,0.046041691728601716,error in time of secondary first contact (t_2_1)
t_2_2_err,0.04608045579606853,error in time of secondary last contact (t_2_2)
t_b_1_1_err,0.00238641121397055,error in start of (flat) eclipse bottom left of primary minimum
t_b_1_2_err,0.0023687774428478173,error in end of (flat) eclipse bottom right of primary minimum
t_b_2_1_err,0.046041691728601716,error in start of (flat) eclipse bottom left of secondary minimum
t_b_2_2_err,0.04608045579606853,error in end of (flat) eclipse bottom right of secondary minimum
d_1_err,6.410861353059723e-05,error in depth of primary minimum
d_2_err,6.410861353059723e-05,error in depth of secondary minimum
t_1_ind_err,0.003207572166121476,individual error in time of primary minimum (t_1)
t_2_ind_err,0.062139791302196726,individual error in time of secondary minimum (t_2)
t_1_1_ind_err,0.004552982415415019,individual error in time of primary first contact (t_1_1)
t_1_2_ind_err,0.004519339324329442,individual error in time of primary last contact (t_1_2)
t_2_1_ind_err,0.087841949278935,individual error in time of secondary first contact (t_2_1)
t_2_2_ind_err,0.08791590640606094,individual error in time of secondary last contact (t_2_2)
t_b_1_1_ind_err,0.003176576331896013,individual error in start of (flat) eclipse bottom left of primary minimum
t_b_1_2_ind_err,0.003176576331896013,individual error in end of (flat) eclipse bottom right of primary minimum
t_b_2_1_ind_err,0.0877398461629085,individual error in start of (flat) eclipse bottom left of secondary minimum
t_b_2_2_ind_err,0.0877398461629085,individual error in end of (flat) eclipse bottom right of secondary minimum
d_1_ind_err,0.0002311468932834728,individual error in depth of primary minimum
d_2_ind_err,0.0002311468932834728,individual error in depth of secondary minimum
