# 266586661559352064_reference_time_2455.0469560606407_frequency_0.4108374757266316_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
421116,421115,421378,435070,451128,451128,451128,451128,451128,451128,451128,495280,509529,510672,510672
832308,832308,832533,846478,893729,893729,893729,893729,893729,893729,893729,907939,921113,921115,921114
