# KIC02988984_morp_0.82_T0_54999.991556_P_0.7130196.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
143835,143834,143835,236830,274304,274304,274304,274304,274304,274304,274304,312716,403714,403716,403715
403716,403716,414236,486526,524121,524121,524121,524121,524121,524121,524121,561888,636521,643834,643833
