# KIC08587078_morp_0.88_T0_55000.262147_P_0.5841474.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
405337,405336,409214,473220,539193,539193,539193,539193,539193,539193,539193,605135,669057,672887,672886
672887,672887,672887,731695,788915,788915,788915,788915,788915,788915,788915,846324,905334,905336,905335
