# KIC08059303_morp_0.86_T0_54953.882602_P_0.3734259_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
119173,119172,119173,195501,242707,242707,242707,242707,242707,242707,242707,289948,365971,365973,365972
365973,365973,367717,445740,493878,493878,493878,493878,493878,493878,493878,540053,617763,619172,619171
