# TIC 0040288117_morp_ 0.669_T0_ 1685.509543_P_ 1.6948229.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
313282,388032,395449,411932,436676,436676,436676,436676,436676,436676,436676,460738,478060,485592,559595
559596,637195,645504,661234,686712,686712,686712,686712,686712,686712,686712,711602,727780,735945,813280
