# TIC 0116380226_morp_ 0.140_T0_ 1934.282831_P_ 15.3229639_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
427694,427693,427695,427738,427781,427783,427782,428644,429506,429506,429507,429550,429592,429594,429593
510654,510654,510654,510697,510738,510740,510739,513156,515574,515573,515574,515618,515660,515662,515661
