# KIC06595662_morp_0.32_T0_54965.597778_P_2.6805144_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
405492,405491,409205,412434,420017,420017,420017,420017,420017,420017,420017,427641,430872,434661,434660
655605,655604,659007,662086,669523,669523,669523,669523,669523,669523,669523,677983,681033,684356,684355
