# TIC 0441732151_morp_ 0.460_T0_ 1712.086577_P_ 2.0998863_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
442102,442101,443750,447189,451331,451331,451331,451331,451331,451331,451331,455529,458972,460728,460728
495394,495393,495394,498645,502381,502381,502381,502381,502381,502381,502381,529031,541866,543147,543147
