# KIC04150136_morp_-1.0_T0_54995.577252_P_9.4784025_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
15141,15141,15141,37289,95122,95122,95122,95122,95122,95122,95122,218412,235024,240739,240738
293131,293131,293131,410046,433093,433093,433093,433093,433093,433093,433093,491199,514347,515140,515140
