# TIC 0082337809_morp_ 0.214_T0_ 1793.647817_P_ 3.5232799_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
488227,488226,490606,493240,496667,496667,496667,496667,496667,496667,496667,500053,502640,505318,505318
737753,737752,740304,743064,746637,746637,746637,746637,746637,746637,746637,750208,752944,755707,755706
