# KIC04936180_morp_-1.0_T0_54964.943578_P_4.6409218_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
394821,394820,396009,397797,400054,400054,400054,400054,400054,400054,400054,402293,404077,405370,405369
591454,591453,591454,592946,600087,600219,600218,603122,606026,606026,606030,607594,609118,609217,609217
