# KIC04847343_morp_-1.0_T0_55005.987387_P_11.416917_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
10571,10571,21328,33388,47905,47905,47905,47905,47905,47905,47905,66201,81827,84342,84342
84343,84342,84343,99992,126606,126606,126606,126606,126606,126606,126606,162035,176361,190269,190268
