0.000000	0.3809
0.041313	0.4064
0.082626	0.4766
0.123939	0.5649
0.165253	0.6665
0.206566	0.7750
0.247879	0.8731
0.289192	0.9474
0.330505	1.0050
0.371818	1.0404
0.413131	1.0345
0.454444	1.0450
0.495758	1.0468
0.537071	1.0506
0.578384	1.0568
0.619697	1.0578
0.661010	1.0527
0.702323	1.0640
0.743636	1.0607
0.784949	1.0685
0.826263	1.0678
0.867576	1.0756
0.908889	1.0796
0.950202	1.0798
0.991515	1.0831
1.032828	1.0928
1.074141	1.0893
1.115455	1.0875
1.156768	1.0833
1.198081	1.0939
1.239394	1.0942
1.280707	1.0939
1.322020	1.0983
1.363333	1.0977
1.404646	1.1054
1.445960	1.0995
1.487273	1.0997
1.528586	1.1042
1.569899	1.1027
1.611212	1.1044
1.652525	1.0991
1.693838	1.1036
1.735152	1.0980
1.776465	1.0866
1.817778	1.0617
1.859091	1.0507
1.900404	1.0247
1.941717	1.0069
1.983030	0.9914
2.024343	0.9855
2.065657	0.9822
2.106970	0.9894
2.148283	1.0071
2.189596	1.0240
2.230909	1.0510
2.272222	1.0660
2.313535	1.0803
2.354848	1.0916
2.396162	1.1060
2.437475	1.1107
2.478788	1.1050
2.520101	1.0985
2.561414	1.1017
2.602727	1.0978
2.644040	1.1004
2.685354	1.0959
2.726667	1.1010
2.767980	1.0997
2.809293	1.1000
2.850606	1.0966
2.891919	1.0924
2.933232	1.0871
2.974545	1.0870
3.015859	1.0908
3.057172	1.0869
3.098485	1.0811
3.139798	1.0789
3.181111	1.0765
3.222424	1.0720
3.263737	1.0703
3.305051	1.0686
3.346364	1.0592
3.387677	1.0659
3.428990	1.0565
3.470303	1.0497
3.511616	1.0471
3.552929	1.0444
3.594242	1.0450
3.635556	1.0457
3.676869	1.0409
3.718182	1.0367
3.759495	1.0081
3.800808	0.9516
3.842121	0.8689
3.883434	0.7718
3.924747	0.6692
3.966061	0.5676
4.007374	0.4731
4.048687	0.4063
4.090000	0.3817
