# KIC03851320_morp_0.82_T0_55000.251155_P_1.2385693.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
414239,414238,420368,462811,534855,534855,534855,534855,534855,534855,534855,617931,668435,688918,688918
688919,688918,688919,755698,813547,813547,813547,813547,813547,813547,813547,875567,914236,914238,914237
