# TIC 0119159743_morp_ 0.849_T0_ 1654.253587_P_ 0.4119512.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
477287,477286,477287,544339,602913,602913,602913,602913,602913,602913,602913,658907,719269,729301,729300
729301,729301,729301,785556,854555,854555,854555,854555,854555,854555,854555,923709,971936,977286,977285
