# KIC03347485_morp_0.28_T0_54955.024047_P_7.5448413_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
70423,70422,72450,75567,81906,81906,81906,81906,81906,81906,81906,87971,91093,92956,92955
320026,320025,322078,325469,331887,331887,331887,331887,331887,331887,331887,338102,341441,343679,343678
