# KIC09813678_morp_0.56_T0_55000.286959_P_0.5050786_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
463683,463682,475880,487491,502735,502735,502735,502735,502735,502735,502735,518229,529912,542666,542666
713631,713631,725145,737091,752715,752715,752715,752715,752715,752715,752715,768242,780166,791272,791271
