# TIC 0124950413_morp_ 0.219_T0_ 1497.496828_P_ 5.7898897, none
# name, value
id,TIC 0124950413_morp_ 0.219_T0_ 1497.496828_P_ 5.7898897,target identifier
stage,  9,furthest stage the analysis reached
t_tot,24.450270374771208,total time base of observations in days
t_mean,2451503.8617084213,time series mean time reference point
period,5.791219450132616,orbital period in days
p_err,0.0037220203580986128,error in the orbital period
p_err_l,-1.0,lower HDI error estimate in period
p_err_u,-1.0,upper HDI error estimate in period
n_param_prew,90.0,number of free parameters after the prewhitening phase
bic_prew,-45662.80036714284,BIC after the prewhitening phase
noise_level_prew,0.019872646205691638,noise level after the prewhitening phase
t_1,5.213874832145928,time of primary minimum with respect to the mean time
t_2,8.109817552663614,time of secondary minimum with respect to the mean time
t_1_1,5.1065750108740495,time of primary first contact with respect to the mean time
t_1_2,5.321973842501112,time of primary last contact with respect to the mean time
t_2_1,8.013231498088247,time of secondary first contact with respect to the mean time
t_2_2,8.205836067165327,time of secondary last contact with respect to the mean time
t_b_1_1,5.213874832145928,start of (flat) eclipse bottom left of primary minimum
t_b_1_2,5.213874832145928,end of (flat) eclipse bottom right of primary minimum
t_b_2_1,8.109817552663614,start of (flat) eclipse bottom left of secondary minimum
t_b_2_2,8.109817552663614,end of (flat) eclipse bottom right of secondary minimum
depth_1,0.15185077953794326,depth of primary minimum
depth_2,0.025065132656682476,depth of secondary minimum
t_1_err,0.003767700725524979,error in time of primary minimum (t_1)
t_2_err,0.017840596524480088,error in time of secondary minimum (t_2)
t_1_1_err,0.005283104312044594,error in time of primary first contact (t_1_1)
t_1_2_err,0.0053731819117299245,error in time of primary last contact (t_1_2)
t_2_1_err,0.025299550656370955,error in time of secondary first contact (t_2_1)
t_2_2_err,0.025161086502432362,error in time of secondary last contact (t_2_2)
t_b_1_1_err,0.005283104312044594,error in start of (flat) eclipse bottom left of primary minimum
t_b_1_2_err,0.0053731819117299245,error in end of (flat) eclipse bottom right of primary minimum
t_b_2_1_err,0.025299550656370955,error in start of (flat) eclipse bottom left of secondary minimum
t_b_2_2_err,0.025161086502432362,error in end of (flat) eclipse bottom right of secondary minimum
d_1_err,0.011482734243957682,error in depth of primary minimum
d_2_err,0.01088469660417676,error in depth of secondary minimum
t_1_ind_err,0.0048640807211506164,individual error in time of primary minimum (t_1)
t_2_ind_err,0.023032111075239104,individual error in time of secondary minimum (t_2)
t_1_1_ind_err,0.006820458338941769,individual error in time of primary first contact (t_1_1)
t_1_2_ind_err,0.006936748020090977,individual error in time of primary last contact (t_1_2)
t_2_1_ind_err,0.03266157945288521,individual error in time of secondary first contact (t_2_1)
t_2_2_ind_err,0.03248282299880159,individual error in time of secondary last contact (t_2_2)
t_b_1_1_ind_err,0.005606553119843623,individual error in start of (flat) eclipse bottom left of primary minimum
t_b_1_2_ind_err,0.005606553119843623,individual error in end of (flat) eclipse bottom right of primary minimum
t_b_2_1_ind_err,0.0323557416904172,individual error in start of (flat) eclipse bottom left of secondary minimum
t_b_2_2_ind_err,0.0323557416904172,individual error in end of (flat) eclipse bottom right of secondary minimum
