# KIC07660607_morp_-1.0_T0_54954.588856_P_2.7634013_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
237846,245250,247805,299133,372070,372070,372070,372070,372070,372070,372070,450573,501905,504439,511348
517177,517176,518292,553265,612560,614930,620921,620954,626978,626978,628952,688326,731417,732256,732255
