# KIC04066203_morp_0.93_T0_55000.041821_P_0.3625492_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
360961,360960,360961,420710,488835,488835,488835,488835,488835,488835,488835,553565,612418,612419,612419
612420,612419,617214,675202,735556,735556,735556,735556,735556,735556,735556,796920,856311,860960,860959
