# 466280070774747904_reference_time_2276.6491670280507_frequency_0.12982396196595877_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
379812,379812,379812,382206,384604,384604,384604,384604,384604,384604,384604,387097,389555,389582,389581
830665,830664,830729,833181,835633,835698,835697,855239,874781,874781,874847,877297,879751,879811,879811
