# TIC 0350190639_morp_ 0.349_T0_ 1330.115100_P_ 1.8672567_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
624810,626222,626426,631142,640490,640490,640490,640490,640490,640490,640490,644084,648025,648120,648120
714609,714609,714614,714802,714990,714996,714995,716498,718002,718001,718002,718186,718369,718371,718370
