# TIC 0056023695_morp_ 0.578_T0_ 1492.911881_P_ 8.1783355.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
486600,486599,489082,502211,525311,525311,525311,525311,525311,525311,525311,547925,561034,567463,567463
753612,800017,804002,818392,823010,825930,825930,830292,834654,834654,837709,845812,856742,860700,901381
