# TIC 0378275454_morp_ 0.395_T0_ 1687.421816_P_ 7.6560697_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
395438,395437,395493,399598,399688,399779,406917,407817,408983,415855,415946,416037,420508,420568,420567
550647,550647,558386,558845,571260,571260,571260,571260,571260,571260,571260,583675,588878,588929,588929
