ID,T0,P,a0,a1,a10,a2,a3,a4,a5,a6,a7,a8,a9,w
1592064185294453376,2168.5391480893895,0.32680933799891376,-641.6580785519591,602.4353116867055,-18.03685757735259,604.3415129285925,-1015.591365098597,272.68871534957947,776.196211610364,-1215.6462027079833,947.7028292879071,-456.813263994556,132.42535737996883,2.45049591817332
2153474650639369600,2166.524398660356,0.9086205225371581,-1659.5677548256708,178.38130708486696,-251.81632380554294,2358.043465522522,727.9044462417819,-2089.168183941565,-1023.5785127886254,1941.7069536645831,747.0567311443234,-2202.5077068898313,1265.127599589242,1.3686404340201328
2051806555638910720,2227.2860627021373,3.0520831336837624,119.36276432363792,-329.6588027299297,1.1122267863113204,456.7265100667121,-521.5015359718986,461.420469078602,-317.81854673276774,172.84261397504133,-75.41672681376885,26.552067435559074,-7.121257319138598,2.3762397888408686
5476952058323255552,2236.7100545963267,1.2469523960860196,1388.777408483728,-1395.7511965710248,26.184510117629582,-1209.9389613150595,2188.905349896121,-806.5153265027586,-1203.9997826926508,2045.7323102088442,-1577.6405154661236,734.3467345773621,-202.59773821318856,2.1331693342489526
2078403673192777984,2224.6914738838996,1.0121737011629919,1871.7420497832202,-1871.354121859628,30.242053214402908,-1704.9452800732734,3192.235848328908,-1514.7229284757777,-1131.8194270094343,2359.4097768272527,-1889.8984936595973,886.3734364798913,-241.7861727364123,2.423467376138856
5812440749914795520,2181.839416034813,2.9847294788914573,-10.91021971304361,0.015068041136052321,0.004987356579363958,0.026151158724553356,-0.0035486633971701133,-0.002918270738510332,0.013924089776308993,-0.0031765138500120574,-0.0013989875132732015,0.007660858674431574,0.0029405792477217,11.562017066165863
2159959948176040832,2230.7349493327074,2.5118343239546888,563.1369929555519,-828.9369211136826,-4.555287508662158,58.75664007384093,709.2076934718809,-1103.3493909545032,1046.9009063445155,-722.2432378129548,373.1631962096196,-140.71036036552806,35.41396689120851,2.8060696417827247
2103876982484984704,2218.612758596371,0.7892325312982573,-11.69549149099897,-0.003299604773711048,-0.002078491231213699,0.004264719432664798,-0.006150049665265969,0.013921833883984856,0.006171740963214321,-0.0031851254899115692,0.0017626390849773816,0.002625984037709102,-0.007025439535923955,5.477206358083209
2119204694268327552,2230.9381058958475,0.3223952210676886,-1259.9414241086472,1078.0134671533208,-12.397328533283742,1804.9457459152134,-3604.776993510101,3182.947885394934,-1507.6347504719952,125.85108667841277,348.7783246662344,-257.36994073644513,86.43926585725866,2.39174433500874
2129797595450825600,2206.2424451034585,0.6340341445332831,215.74131780358792,-438.6029597285464,0.8313992803884024,382.1525431188112,-302.5843789554283,216.39172385623968,-138.36634113404196,77.94158041388312,-37.66097781238116,15.004103029206128,-4.573223105236262,3.818135862535579
2104165711664855424,2252.9059997861796,0.6413625450250305,41.54423705050421,-103.87665024194277,0.1961356628042368,90.3304627401522,-71.2879806404836,50.765562131815045,-32.29681434811735,18.082721199277064,-8.672616128353884,3.4333528354402842,-1.0321814161251492,4.007070964236633
2131302723789458688,2235.389076593028,0.28836988011166137,-14.9759331188866,-0.011273416668655278,-0.014502958067369957,0.010218782545528974,-0.008566900813590407,0.2777031845471371,0.026766641187037064,0.0024468714727005915,0.01979505128999671,-0.006377548684464946,-0.005526208721196244,6.40633087097112
2101526505803974016,2202.747496296917,0.7314688619468748,-50.17692559163902,24.422029604048202,5.7566056090862725,52.7189413121608,-38.325931603842285,-40.65748008272183,62.10779352729553,3.778298392882843,-67.71602317744477,66.60065543282964,-30.175387373108695,1.682921061893609
2103639835867510656,2228.565299155363,1.5101811896783208,-78.16182918161469,128.0557771058994,-0.6439993744091107,-113.82120489505128,93.20428090993549,-69.99821388439298,47.828733101187034,-29.23842826978373,15.84107411227481,-7.272101106665575,2.671847111199164,4.308313641204906
2105858439874978304,2245.1789840817996,0.30365931370649485,-238.1891774076296,110.33091596083163,28.28930155671531,318.6053747506897,-126.58169145887483,-310.93176841774675,252.9568025480608,219.0799238837728,-498.88306230413474,387.73911052522504,-156.07691695852282,1.8272055063426174
5499070212183375872,2223.857155580134,0.2680714049888963,-301.8701712087843,740.5740690818753,-3.4879295781743846,-1098.7467942234414,1377.302496850624,-1371.5026639307125,1083.3028758898033,-676.2971308432348,327.354731224287,-117.22933849611843,28.26634810841747,3.0333404743375336
2077917345457338368,2199.1989097625997,0.228499574255823,-15.009165450928936,-0.01657924132354388,-0.008683090464858568,-0.012691619081746075,-0.004280821522971818,0.0002701117619486171,0.000566308135405279,0.021684809628002018,0.019124736386050892,0.01994647009030225,0.011363736316272565,7.054245292799988
2133449039205032576,2228.7102334291994,0.6844960051656507,-12.825875943867858,0.02725467281065768,-0.05090414663609043,-0.01254435983312694,0.03777658917676825,0.11878449971375082,-0.007370686208630549,0.0483041155445668,-0.029619362270333266,-0.03856942371540503,-0.02033323613940493,6.709649035700088
2102438653776051456,2253.2784904609334,0.23440424098049695,-15.194943245123078,-0.28034412517963003,-0.007766479644125842,0.25960886615743106,-0.21386897764448287,0.1701784647484867,-0.10479097647645817,0.08284464535259736,-0.04004643512839626,0.0284530387879795,-0.0012376928264169053,4.746136018954763
5152756553745197952,2210.699165661917,2.7283682421043003,-8.345112007326252,-0.015827646747684634,-0.02193264122881095,0.047977321960320916,0.05909991718347757,0.022540826501250017,-0.04338648693103143,-0.0837274076144894,0.005084885354202033,0.06572616055772906,0.025042618530176614,12.125662045054845
2102699615990109952,2231.6310906649983,0.2204031645697704,1511.9459178977693,-199.53935109180267,191.88579484923963,-2161.0809111674566,-594.9989699019507,1899.055041709383,808.7124133436752,-1720.3868165228193,-471.2232348518189,1697.7980217136994,-978.0091800432044,1.2139983054960348
2129931701509187584,2236.1549145936415,2.161323364708814,746.0146974985389,212.4697471236805,309.42088478444606,-1063.2216730339146,-1193.558555708732,938.4120179258423,1894.894680608397,-1281.1246178293693,-2148.5922770517595,3198.3221444608093,-1627.2512761712371,1.3369182340634969
1303391633670077952,2198.5287999328625,0.5633543416429473,-11.916117975568618,-0.05228627101338342,-0.009047599590793865,0.03579685704296277,-0.043921551521864485,0.058393507970967415,0.03222465064065093,0.02403847400732148,0.003920691872239995,0.01883652838833192,-0.03767818290088671,5.3833515987230625
2101713938176422016,2237.3600099293712,0.9077882285456617,391.8287713727807,0.16850095367418672,69.01681244463437,-671.3468689124064,-140.56974412109508,545.8105138405904,255.71477948974967,-543.6087963118915,-146.52372964691617,562.5627731166252,-337.3526898343308,1.220057425057759
3091950774617206016,2193.982079776384,0.3278383213685508,-1892.9760406954324,1756.010593025419,-37.13668392697235,1871.894928320889,-2993.4213456223206,710.2572481052674,2262.1577800956716,-3323.4735442323554,2443.140349475362,-1102.988153325599,296.6143481578384,2.0992062169465373
2077803649082073984,2193.8726730726034,0.33168076436109084,394.2722346611066,-499.3321579464859,9.960685836981476,-2.9655235375326905,-21.933210501472487,609.8544038393787,-1138.3158274183934,1137.7592192200848,-730.7678450594298,308.5176701743908,-79.9796718533745,2.051440691346022
2130868038739781888,2192.4405614748107,0.3059448754188786,390.55892428288416,49.22538366353803,2.7844789185250565,-1187.2738714371192,593.2108739183653,1253.5225182923382,-2331.912114145265,1908.2464346856927,-908.0123467481054,252.54273892572445,-37.34905047145879,1.91386755544052
2132749715451154944,2244.4450352240756,0.49691129094947845,-17.84485354951419,5.536693057912623,-0.1666736453904371,-5.0776921545293705,4.419483649396046,-3.6289973591384346,2.976128616360068,-2.005734273315631,1.3381895921248605,-0.769856543623696,0.354979260605041,4.74498523469912
2084380549683884800,2158.136322327413,4.263116640589075,-986.7173678934765,1858.3492273008583,-2.1478303812710546,-1607.5891241119261,1257.5997619752943,-883.4877629847025,551.396794748108,-300.5198088218469,139.2782543301024,-52.29489267500232,14.292949346316629,4.006279223714479
5327167547777559552,2188.808872010693,2.6420326090234623,-1276.675931776561,-337.11569361563204,383.74086819333564,1306.0095261717051,1551.6744753464318,-62.28312997284451,-1571.4603111283059,-857.2935908321863,1113.5811747649225,1149.3924100571387,-1409.835264703734,0.8478745617417403
2076726402567711360,2235.2199000099245,3.7360789170582707,-13.789452137692441,0.06751339564986653,-0.09325427848314535,0.04020533782317191,0.17006395010122718,0.30749078130828733,-0.2857902527628289,-0.028513707953312276,-0.11748278288059374,0.01595765002214608,0.20453271939980866,6.7934048390718
5008388890312917504,2170.949154511565,2.5216366575847378,5681.021501619692,-10777.632960696235,5.747225325501473,9132.485520888784,-6898.043335991881,4609.923279079199,-2693.4211828037965,1350.3581430270365,-563.7559725922586,186.24262173558134,-44.027551225794426,3.5247235571535818
3191950017134972928,2101.419428841323,0.32149657154742606,-8.256366097413494,-0.014940815095182807,-0.04029427870464446,0.02188490743093912,0.013786346482496383,0.2139194268661425,0.05450338222889581,-0.04434135988953432,-0.015248971013389663,-0.08314538668092296,-0.031630217611005325,6.002540187145829
2080063931448749824,2235.7836227049343,0.2515299118746163,-21.56091170952968,13.7819001530318,1.467907537586659,-3.6720958620101762,-4.542539820949127,12.408515675218167,-23.104069323146852,31.392229601968815,-29.452694522359064,18.49638769997449,-7.261910681277928,2.2367354089734786
1422457296869193856,2206.529546625095,0.5876832846676604,-1673.4421415889412,3160.4857037080837,-2.8410271228688586,-2713.051424918026,2094.5564937756026,-1443.9052528138736,878.6432023363524,-463.39342990780915,205.95355614499013,-73.29155233056183,18.9509475188279,3.902000643368073
2078854404241272192,2229.935311417412,0.9258011641377037,117.22651841537419,70.82997610954638,124.89629609315318,44.66245240395343,2.8257757124768488,-68.45339120899787,-64.3058860486834,-120.23056894569922,-99.78509920437367,-52.33076027597045,31.54610525685648,-0.06776638220892879
2052438568667566976,2235.704415913798,3.8867103062493222,3039.271399024196,2647.2266051498113,2649.1586420005588,1579.9892228373171,-145.79363482966917,-1730.376802465869,-3041.600916185642,-3259.284680102546,-2543.9480329395287,-713.7449089386541,1501.4727299504732,0.07179945608017778
5966503597648760064,2255.817961563905,8.12681653202208,-7.521340986372889,-0.038026183162523076,0.022422359791364956,-0.0302063986780343,0.0289153061966246,0.010852683631809027,0.011785423258536092,0.05295573852286495,0.03869947758474623,0.01599514508572423,0.030428275190594135,6.30919700119339
2920857385134567680,2228.173678865436,3.0650941300259045,-10.085631160890344,-0.012613238515361386,0.01049720999331387,0.08554191591902856,0.021150357278873558,0.017473558873396574,0.056395978866187094,-0.04303236226722451,-0.10214641462972208,0.022958242830470123,0.0461379431463022,8.17415246356229
6582445957064044032,2228.439847622431,9.106991952281678,687.2240478760518,-1319.5530706185345,1.0872324793996324,1129.2516064595418,-867.3862323939633,593.9895283883405,-358.62726694435275,187.59171133066238,-82.71234289186829,29.32758314926494,-7.581349228165364,3.7754462158621864
2134791371106839168,2242.4131491951825,2.252451815639108,-338.3912734431501,621.1559343681738,-1.2350676898228659,-541.363104150021,428.88446323167636,-306.99189500835575,196.64918799089503,-110.96268910668478,53.93956943753832,-21.613157630620048,6.588884652244747,4.05730443180653
2135036252962749184,2233.8968055827427,14.581952022512839,-11.022110120281253,0.01378882543864977,-0.059933583450401916,-0.12036692079070462,0.13050189564840606,0.09265967663541567,-0.006568586440936283,-0.1226163279295233,0.049069480402828373,0.0449720250578748,0.01727068421510145,7.492488218495712
2078523966642699008,2223.869832848663,0.6255606036594872,-12.687605707364554,0.0029833001296638516,-0.0018975307517340024,-0.0002512594527033746,0.027289053550669844,-0.004676791686042248,0.002549176051392664,-0.0013594856227140681,0.004842837008059658,-0.0043113428705984225,0.0043966194405814394,7.956944985167206
2101406830834451456,2215.0811670597336,0.28891483962581666,75.37296228898023,-710.6162596761318,7.744294795706619,1913.5402644941914,-2950.2062682535525,3187.4646691409657,-2600.2069339853265,1636.9238569368997,-787.8193379700954,278.15426326954326,-65.18562558275237,2.942906125055021
4683659912142858752,2160.6499895868037,0.6924710841833598,-11.458054518891316,0.013237376592243768,-0.03114246729492865,0.027486226134855133,-0.03607544207190383,-0.008492571755038297,0.04228812742894138,-0.026813185574769666,-0.029490825355030184,0.046703202045533555,0.01013218378503229,5.966354044268863
3503954274219565696,2323.0443061857777,1.7455620718613893,-100.0319823001814,10.60663542054159,-16.519550178368746,147.3945247620117,11.578179352747162,-134.81748119388018,-15.277848248384782,132.35143959180522,-32.63822258148557,-77.90789831472104,65.40384020905609,1.7113318525423922
2126669828468768768,2228.113663039999,0.4456180827268374,2094.51385574673,-174.56918856345612,398.50630963549645,-3058.2448086800428,-1162.7575287247994,3011.342996394826,1547.1030573453654,-3244.4133273849166,-558.2212230461063,3021.0783684816333,-1888.6230687401235,1.1841910411988656
2076928197311883648,2248.2307277150503,2.2644726461426727,-13.984893733716671,0.011106700235439259,-0.00954051971827796,-0.0020972661062683656,0.005029817864500422,0.01938592048217824,-0.022342361305213856,0.01593201777172066,-0.004570611393943798,-0.0016140486438376666,0.019501233096598722,6.769616962927875
2210121283547207680,2193.03946404172,2.3465217250917187,-1778.2039194694316,2485.5311536223658,10.490844386917786,-18.925684621315508,-2363.718385738048,3479.2307615612967,-3167.551084485641,2089.92861556887,-1025.4791578180639,364.28453879782,-85.70151564849903,2.6908646432741024
5108804572859487744,1967.4661564514383,2.959739222646466,1623.4297073799578,-250.96472714442106,225.8798216727927,-2352.9680244321507,-519.6624609145603,2158.3880255369745,660.3521181582752,-1992.6692975465157,-172.4904190683995,1684.9235781843138,-1072.9593480843362,1.3059063531413557
719171456011132544,2125.5683120417434,0.4149860167741225,688.0283098858829,618.8797562340362,554.9891083642135,331.3105247786873,22.06834708265437,-461.8336150119053,-678.6007284301367,-782.6142572998391,-534.1501055098289,-163.935132395587,396.5052237773716,0.08284370366609803
20743528104253056,2143.003668308254,0.3799229600697116,-9.393164162891107,-0.02306118660297932,-0.0122709188660635,0.02387450842838438,-0.03180042938472994,0.18010112603877065,0.059866479355318816,-0.04576369383786782,0.0493439745580649,-0.06920799567559092,0.004433664137569321,5.9100126796247325
2401019248270496768,2227.841624303631,0.9475647696913982,24.535662069200555,-41.20668852637202,-1.7858235685482844,-32.92675913085874,111.26563089931429,-156.63243801840315,155.06001238638075,-118.11883673760158,70.41980989532442,-31.7656462819271,10.036125564842273,3.540181623620942
2125761734944220800,2245.726003087167,0.3663717357858196,-617.3983767100289,332.56807381210643,76.54905253338272,897.4741373769447,-571.789936390899,-721.8752779028491,968.1027012729321,141.5893162978733,-1093.9712174092422,1001.9994449066193,-428.11906542768145,1.6055846457632643
2080087850128630144,2224.8151715013646,0.2841196283481353,-710.0783868431027,1059.8477785234509,11.049843135487226,-213.44972297207775,-774.1886144859361,1463.6279123120426,-1598.1116614511027,1249.7803871150154,-722.0771876727717,299.40962225863825,-80.92719490697856,2.6384159092300643
