# 3224767071968129152_reference_time_2369.705928474045_frequency_0.5727255340227747_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
126911,126911,126911,139411,151909,151911,151910,276910,401911,401910,401911,414410,426909,426910,426910
426911,426910,426911,439410,451910,451910,451910,451910,451910,451910,451910,464410,476909,476910,476910
