# KIC08429634_morp_0.85_T0_55000.163555_P_0.7630004_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
404945,404944,410534,471598,543304,543304,543304,543304,543304,543304,543304,614929,676126,681693,681692
681693,681693,681693,735770,793162,793162,793162,793162,793162,793162,793162,850815,904942,904944,904943
