# KIC09911112_morp_0.37_T0_55001.091678_P_2.33365.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
148038,163413,174391,181772,191793,191793,191793,191793,191793,191793,191793,201858,209298,218010,218009
519372,519371,519543,526796,550944,550944,550944,550944,550944,550944,550944,556312,570538,570539,570539
