,1.790660286133283762e+03,6.123623167474455675e-01,1.048407196998596191e+00,4.251280624885112047e-04
0,1790.6616750618657,0.6133347278764151,1.0139096975326538,0.00042522037983872
1,1790.6630639906816,0.6143071391691889,1.0122216939926147,0.00042500093695707614
2,1790.664452919498,0.6152795504622811,1.0121564865112305,0.00042477814713492984
3,1790.6658418480808,0.6162519615918873,1.0124322175979614,0.00042522439616732294
4,1790.667230776896,0.6172243728841836,1.0117113590240479,0.00042496086098253727
5,1790.668619705478,0.6181967840131529,1.0131782293319702,0.0004254103405401111
6,1790.6700086342937,0.6191691953057677,1.012839436531067,0.00042531482176855206
7,1790.6713975628768,0.6201416064355332,1.0125328302383423,0.0004251589998602867
8,1790.6727864916916,0.6211140177276703,1.0120240449905396,0.00042521391878835857
9,1790.6741754202747,0.6220864288572765,1.0116779804229736,0.0004251206992194057
10,1790.6755643488575,0.6230588399868826,1.0124061107635498,0.0004255983512848616
11,1790.6769532776732,0.6240312512794973,1.0119868516921997,0.0004254044324625283
12,1790.678342206256,0.6250036624091035,1.0116184949874876,0.00042545649921521534
13,1790.6797311348384,0.6259760735383914,1.012556791305542,0.0004252716898918152
14,1790.6811200634206,0.62694848466752,1.0115379095077515,0.0004250853962730616
15,1790.6825089922363,0.6279208959602939,1.0119603872299194,0.00042553510866127914
16,1790.6838979208198,0.6288933070902184,1.0117088556289673,0.0004256252432242036
17,1790.6852868494027,0.6298657182198246,1.0116328001022339,0.00042553932871669525
18,1790.686675777985,0.6308381293491124,1.0115408897399902,0.00042537355329841375
19,1790.688064706567,0.6318105404780819,1.011520504951477,0.0004253502993378788
20,1790.6894536351494,0.6327829516073697,1.0125881433486938,0.00042550286161713297
21,1790.6908425637328,0.6337553627374535,1.0116547346115112,0.000425529811764136
22,1790.6922314923163,0.6347277738675373,1.0121843814849851,0.000426032958785072
23,1790.693620420666,0.6357001848338166,1.0119236707687376,0.0004256383399479091
24,1790.695009349248,0.636672595962786,1.0114758014678955,0.000425360951339826
25,1790.6963982778304,0.637645007092074,1.0120868682861328,0.00042558359564282
26,1790.6977872064133,0.6386174182216802,1.012341856956482,0.0004256097308825701
27,1790.699176134763,0.6395898291882779,1.0127522945404053,0.00042571729863993824
28,1790.700565063346,0.6405622403178841,1.0132012367248535,0.00042585417395457625
29,1790.701953991929,0.6415346514474902,1.0133235454559326,0.00042589256190694874
30,1790.7033429202786,0.6425070624137696,1.0120606422424316,0.0004258388362359256
31,1790.7047318488615,0.6434794735433759,1.013211965560913,0.0004260196874383837
32,1790.7061207772115,0.6444518845099736,1.012064814567566,0.00042594547267071903
33,1790.7075097057934,0.645424295638943,1.0128220319747925,0.00042597370338626206
34,1790.7088986341437,0.6463967066056999,1.0127437114715576,0.00042584183393046254
35,1790.7102875627268,0.6473691177354652,1.013382077217102,0.00042601706809364254
36,1790.7116764910768,0.6483415287020631,1.0138155221939087,0.000426046404754743
37,1790.7130654194268,0.6493139396686608,1.013788104057312,0.0004260333371348679
38,1790.7144543480088,0.6502863507976303,1.013518452644348,0.00042635519639588887
39,1790.7158432763583,0.6512587617639096,1.0137439966201782,0.0004261169233359397
40,1790.7172322047084,0.6522311727305075,1.0141646862030027,0.0004261326976120472
41,1790.7186211330593,0.6532035836977418,1.0141983032226562,0.000426338316174224
42,1790.720010061642,0.6541759948273481,1.0149602890014648,0.0004263212904334068
43,1790.7213989899913,0.6551484057933091,1.0141925811767578,0.0004262898291926831
44,1790.7227879183408,0.6561208167595884,1.0150392055511475,0.0004263673909008503
45,1790.72417684669,0.6570932277255496,1.0150200128555296,0.0004261489084456116
46,1790.72556577504,0.6580656386921472,1.0157018899917603,0.0004266259202267975
47,1790.726954703391,0.6590380496593817,1.0152432918548584,0.00042646401561796665
48,1790.7283436317407,0.6600104606259795,1.0145663022994995,0.0004263261798769236
49,1790.7297325600905,0.6609828715922588,1.0158250331878662,0.0004262904112692922
50,1790.7311214884396,0.6619552825582198,1.0154389142990112,0.000426454353146255
51,1790.7325104165568,0.6629276933618091,1.0155179500579832,0.0004263801383785904
52,1790.7338993449068,0.6639001043284068,1.015316128730774,0.00042651838157325983
53,1790.7352882732569,0.6648725152950046,1.0165550708770752,0.0004266903561074287
54,1790.736677201607,0.6658449262617615,1.0165566205978391,0.0004266344476491213
55,1790.7380661297236,0.6668173370648732,1.0169804096221924,0.00042664955253712833
56,1790.7394550580736,0.667789748031471,1.0175060033798216,0.00042676768498495216
57,1790.7408439864237,0.6687621589980687,1.0167508125305176,0.0004266342439223081
58,1790.7422329145404,0.6697345698013396,1.0171014070510864,0.0004267413169145584
59,1790.7436218428904,0.6707069807679373,1.0172282457351685,0.0004267855838406831
60,1790.7450107710076,0.6716793915715267,1.0176218748092651,0.00042674219002947206
61,1790.7463996993577,0.6726518025381244,1.0182101726531982,0.00042699131881818175
62,1790.7477886274748,0.6736242133417137,1.0174665451049805,0.00042662059422582393
63,1790.7491775558244,0.674596624307993,1.0183361768722534,0.0004269116034265608
64,1790.7505664839407,0.6755690351109456,1.0195655822753906,0.00042708797263912857
65,1790.7519554120574,0.6765414459142165,1.019246220588684,0.0004269185301382095
66,1790.753344340408,0.6775138568811326,1.0192439556121826,0.00042702705832198257
67,1790.754733268526,0.6784862676853587,1.0184335708618164,0.0004267998156137765
68,1790.7561221966428,0.6794586784886296,1.0178930759429932,0.000426660233642906
69,1790.7575111249919,0.6804310894545905,1.0195777416229248,0.000427015038440004
70,1790.7589000531086,0.6814035002578614,1.0207843780517578,0.0004272254591342062
71,1790.7602889812258,0.6823759110614508,1.0195928812026975,0.000427052000304684
72,1790.7616779093435,0.6833483218653584,1.0202127695083618,0.0004271691723261029
73,1790.7630668374607,0.6843207326689477,1.0200380086898804,0.0004272322112228721
74,1790.7644557655772,0.6852931434722186,1.019915461540222,0.0004271923389751464
75,1790.765844693694,0.6862655542754895,1.0198907852172852,0.00042703066719695926
76,1790.767233621811,0.6872379650790787,1.0206438302993774,0.00042729498818516726
77,1790.7686225499283,0.6882103758826681,1.021212100982666,0.00042733584996312857
78,1790.7700114780455,0.6891827866862573,1.0209091901779175,0.0004274786042515189
79,1790.771400406163,0.6901551974898467,1.0214892625808716,0.0004273362283129245
80,1790.7727893342794,0.6911276082929584,1.021440505981445,0.00042748518171720207
81,1790.774178262164,0.6921000189336984,1.0216987133026123,0.00042728573316708207
82,1790.7755671902812,0.6930724297372877,1.0214534997940063,0.00042736329487524927
83,1790.7769561183975,0.6940448405402402,1.02161967754364,0.0004276087856851518
84,1790.7783450462814,0.6950172511805026,1.0218867063522339,0.0004273294471204281
85,1790.7797339743984,0.695989661984092,1.022045850753784,0.00042734749149531126
86,1790.7811229025162,0.6969620727879996,1.0215474367141724,0.0004272853548172861
87,1790.7825118304008,0.6979344834287396,1.0218863487243652,0.00042729623964987695
88,1790.7839007585171,0.6989068942318514,1.0225831270217896,0.0004275240935385227
89,1790.7852896864013,0.6998793048721138,1.023694634437561,0.00042761192889884114
90,1790.7866786145175,0.7008517156750663,1.0224370956420898,0.000427584396675229
91,1790.7880675424028,0.7018241263162839,1.022694110870361,0.0004276543622836471
92,1790.7894564705205,0.7027965371201915,1.023282170295715,0.0004275161190889776
93,1790.7908453984044,0.703768947760454,1.0229628086090088,0.00042768821003846813
94,1790.7922343265209,0.7047413585635657,1.0233155488967896,0.0004274868115317077
95,1790.7936232544043,0.7057137692036689,1.0225298404693604,0.0004274172242730856
96,1790.7950121822887,0.7066861798442498,1.0232843160629272,0.00042723436490632594
97,1790.7964011101742,0.7076585904854673,1.0232466459274292,0.00042761221993714566
98,1790.7977900382912,0.7086310012890568,1.0234216451644895,0.00042771306470967835
99,1790.7991789661748,0.7096034119290008,1.0236295461654663,0.00042766169644892216
100,1790.8005678940588,0.7105758225692632,1.0235018730163574,0.0004275528190191835
101,1790.8019568219431,0.711548233209844,1.023285150527954,0.00042739705531857913
102,1790.8033457498275,0.7125206438504248,1.0233820676803589,0.0004273526137694717
103,1790.8047346777112,0.7134930544906872,1.0248889923095703,0.0004276541876606643
104,1790.8061236055955,0.7144654651312681,1.0237109661102295,0.00042739431955851614
105,1790.80751253348,0.7154378757718489,1.024115204811096,0.00042755313916131854
106,1790.8089014613645,0.7164102864124298,1.0239022970199585,0.0004275358514860272
107,1790.8102903892488,0.7173826970530106,1.023784041404724,0.00042750677675940096
108,1790.8116793171328,0.7183551076932729,1.0241749286651611,0.0004276840772945434
109,1790.8130682450162,0.7193275183332171,1.0239216089248655,0.0004276495019439608
110,1790.8144571729003,0.7202999289737979,1.0236746072769165,0.00042763588135130703
111,1790.815846100553,0.7212723394520071,1.0238196849822998,0.0004278800333850086
112,1790.8172350284372,0.7222447500925878,1.0237013101577759,0.0004274446691852063
113,1790.8186239563208,0.7232171607325318,1.0229533910751343,0.0004274797684047371
114,1790.8200128842047,0.7241895713727943,1.0233712196350095,0.00042754356400109833
115,1790.8214018118558,0.7251619818500483,1.0234614610671997,0.0004276178369764239
116,1790.8227907397406,0.7261343924909475,1.023555040359497,0.00042755561298690736
117,1790.824179667393,0.7271068029691566,1.0235430002212524,0.00042751707951538254
118,1790.8255685952763,0.7280792136091007,1.0233681201934814,0.00042763559031300247
119,1790.8269575231604,0.7290516242493632,1.0234501361846924,0.0004274909442756325
120,1790.828346450811,0.7300240347262988,1.0229701995849607,0.00042742560617625713
121,1790.8297353784628,0.7309964452040304,1.0235133171081543,0.00042755895992740983
