,1.410906715849682541e+03,2.180474438576874008e-01,1.015372872352600098e+00,7.206563022918999195e-04
0,1410.9081047827085,0.21954321107637903,1.0163557529449463,0.0007210038602352142
1,1410.9094937152688,0.2210389777935916,1.0159898996353147,0.0007210486219264567
2,1410.9108826478284,0.2225347445100696,1.0137828588485716,0.0007207468152046204
3,1410.9122715808537,0.22403051172802663,1.0158841609954832,0.0007212141063064336
4,1410.913660513414,0.2255262784452392,1.014296531677246,0.0007207677699625491
5,1410.9150494459743,0.22702204516245167,1.0143969058990479,0.0007208167226053774
6,1410.916438378534,0.22851781187892967,1.0146132707595823,0.0007206366863101722
7,1410.91782731156,0.23001357909762132,1.0140782594680786,0.000720597628969699
8,1410.919216244121,0.23150934581556848,1.0138090848922727,0.0007206739392131566
9,1410.9206051766814,0.2330051125330259,1.013995051383972,0.0007204207358881831
10,1410.921994109241,0.23450087924950383,1.0140755176544187,0.0007208031602203846
11,1410.9233830418011,0.2359966459667164,1.0138533115386963,0.0007205265574157238
12,1410.9247719748273,0.23749241318540804,1.0122324228286743,0.0007202210836112499
13,1410.9261609073867,0.238988179901886,1.0154765844345093,0.0007208468159660698
14,1410.9275498399472,0.24048394661909853,1.0158575773239136,0.000720875570550561
15,1410.9289387725075,0.24197971333631113,1.0165566205978391,0.0007213206263259053
16,1410.9303277050672,0.24347548005278907,1.0167328119277954,0.0007212254568003118
17,1410.9317166376277,0.24497124677024648,1.0154184103012085,0.0007208039751276374
18,1410.9331055706537,0.2464670139889381,1.0164004564285278,0.0007213481003418564
19,1410.9344945032133,0.24796278070541608,1.0177185535430908,0.0007215110235847533
20,1410.935883435773,0.24945854742189405,1.0176279544830322,0.000721451244316995
21,1410.9372723683339,0.2509543141398412,1.017311930656433,0.0007213057833723725
22,1410.9386613008949,0.2524500808577883,1.015114426612854,0.0007209493196569382
23,1410.9400502334545,0.2539458475742663,1.0163629055023191,0.000721464690286666
24,1410.9414391660148,0.2554416142914788,1.0146236419677734,0.0007209221948869526
25,1410.942828098575,0.2569373810086914,1.015429139137268,0.0007209915202111005
26,1410.9442170311347,0.25843314772516934,1.0155948400497437,0.0007212043274194001
27,1410.945605963695,0.25992891444238186,1.0143796205520628,0.0007206650916486977
28,1410.9469948967212,0.2614246816613184,1.0130493640899658,0.0007198539096862078
29,1410.9483838292808,0.2629204483777964,1.012911319732666,0.0007200789405032992
