,1.354112503936876237e+03,4.573980808533593678e-01,9.500117897987365723e-01,6.443349411711096764e-04
0,1354.1138928694559,0.4630321239683428,0.9445909857749939,0.0006432415684685111
1,1354.1152818015698,0.4686661651944256,0.9410590529441832,0.0006422233418561518
2,1354.1180596662612,0.47993424952626856,0.9336857795715331,0.0006403109873645008
3,1354.1194485988408,0.485568292641252,0.930968165397644,0.0006399658159352839
4,1354.1208375314204,0.49120233575623545,0.9293340444564819,0.0006393647636286913
5,1354.122226463534,0.4968363769804735,0.9291831254959105,0.0006397748948074877
6,1354.1236153961127,0.5024704200917677,0.9287137389183043,0.0006394205847755075
7,1354.125004328226,0.5081044613160057,0.9291580319404602,0.0006393485818989575
8,1354.1263932608056,0.5137385044309892,0.9303607344627379,0.0006395525997504592
9,1354.1277821929195,0.5193725456570719,0.9342478513717651,0.0006410196074284613
10,1354.129171125498,0.5250065887665215,0.9377843141555786,0.0006416189717128873
11,1354.130560057611,0.5306406299889149,0.9431257247924804,0.0006428017513826489
12,1354.1319489901907,0.5362746731038983,0.9465036988258362,0.0006436491385102272
13,1354.1333379223047,0.5419087143299811,0.9515920281410216,0.0006449674838222563
14,1354.1347268548839,0.5475427574431199,0.9574154019355774,0.0006463849567808211
15,1354.1361157869965,0.5531767986636688,0.9640851020812988,0.0006479527801275253
16,1354.137504719576,0.5588108417786521,0.9671961069107056,0.0006485774647444488
17,1354.13889365169,0.5644448830047348,0.9724626541137696,0.0006496236310340464
18,1354.140282583804,0.5700789242308175,0.9782679080963135,0.0006511682295240462
19,1354.1416715163832,0.5757129673439564,0.9850992560386655,0.0006525261560454965
20,1354.1430604484958,0.5813470085645052,0.989139437675476,0.0006534138228744268
21,1354.1444493806096,0.5869810497905878,0.9937523603439331,0.0006548279779963195
22,1354.1458383131894,0.5926150929055714,0.9967672228813171,0.0006554943975061177
23,1354.147227245302,0.5982491341261201,1.0014084577560425,0.0006566817755810916
24,1354.148616177415,0.6038831753485137,1.0051941871643066,0.0006574812578037381
25,1354.1500051099947,0.6095172184634969,1.0098918676376343,0.0006586826057173312
26,1354.1513940421087,0.6151512596895797,1.012438416481018,0.0006591903511434793
27,1354.1527829742226,0.6207853009156624,1.0154907703399658,0.0006596738239750266
28,1354.1541719063353,0.6264193421362113,1.0192515850067139,0.0006608475232496858
29,1354.1555608389144,0.6320533852493501,1.0222134590148924,0.0006614461890421808
30,1354.1569497710284,0.6376874264754329,1.0242230892181396,0.0006617844337597488
31,1354.1583387031424,0.6433214677015155,1.027032494544983,0.0006625370006076992
32,1354.1597276352554,0.648955508923909,1.0288500785827637,0.0006627566763199866
33,1354.161116567368,0.6545895501444577,1.0319290161132812,0.0006636232719756663
34,1354.1625054999477,0.6602235932594412,1.0335445404052734,0.0006638486520387232
35,1354.1638944320616,0.6658576344855239,1.0356284379959106,0.0006643624510616064
36,1354.1652833641751,0.671491675709762,1.038171648979187,0.0006647926638834177
37,1354.166672296288,0.6771257169321555,1.040272831916809,0.0006654473254457116
38,1354.1680612284017,0.6827597581563936,1.04164457321167,0.0006660998915322125
39,1354.1694501605157,0.6883937993824761,1.0443378686904907,0.0006663812673650682
40,1354.1708390926296,0.6940278406085589,1.044101357460022,0.0006667620036751032
41,1354.1722280247423,0.6996618818291078,1.0456819534301756,0.0006667625275440514
42,1354.1736169568555,0.7052959230533459,1.0470013618469238,0.0006672664312645793
43,1354.1750058889695,0.7109299642794286,1.0487953424453735,0.0006674671312794089
44,1354.1763948210837,0.7165640055055112,1.0486139059066772,0.0006675400072708726
45,1354.1777837531977,0.7221980467315939,1.0495029687881468,0.0006674787146039307
46,1354.1791726853103,0.7278320879521427,1.050576090812683,0.0006680795340798795
47,1354.180561617423,0.7334661291745361,1.0511910915374756,0.0006678676581941545
48,1354.1819505495373,0.7391001704006189,1.0517863035202026,0.0006678761565126479
49,1354.1833394816508,0.744734211624857,1.0507514476776123,0.0006678792997263372
50,1354.1847284137648,0.7503682528509397,1.0503531694412231,0.0006682533421553671
51,1354.1861173458778,0.7560022940733333,1.0503851175308228,0.0006679733633063734
52,1354.1875062779911,0.7616363352975712,1.0505796670913696,0.0006677966448478401
53,1354.188895210105,0.7672703765236539,1.0494384765625,0.0006675583426840603
54,1354.1902841417527,0.7729044158571465,1.0489619970321655,0.0006673732423223555
55,1354.1916730738662,0.7785384570813848,1.048306941986084,0.0006672388990409672
56,1354.1930620059793,0.7841724983037782,1.047142505645752,0.0006672447780147195
57,1354.1944509380933,0.7898065395298609,1.0448505878448486,0.000666234060190618
58,1354.1958398702072,0.7954405807559437,1.0431268215179443,0.0006661496008746326
59,1354.1972288023208,0.8010746219801818,1.0423614978790283,0.000666015374008566
60,1354.1986177339686,0.806708661315519,1.0402541160583496,0.0006654806202277541
61,1354.2000066660817,0.8123427025379125,1.0383377075195312,0.000664901628624648
62,1354.2013955981952,0.8179767437621506,1.03632915019989,0.0006648546550422907
63,1354.2027845303091,0.8236107849882333,1.0351632833480835,0.0006642904481850564
64,1354.2041734619563,0.829244824321726,1.0323485136032104,0.0006634718156419694
65,1354.20556239407,0.834878865545964,1.0311529636383057,0.0006636467296630144
66,1354.206951326184,0.8405129067720467,1.0284124612808228,0.0006627754191868007
67,1354.2083402578314,0.8461469461055395,1.0259853601455688,0.0006621007341891527
68,1354.2097291899452,0.8517809873316222,1.0239291191101074,0.0006615004967898129
69,1354.211118122059,0.8574150285558602,1.0217894315719604,0.0006610604468733072
70,1354.2125070537063,0.863049067889353,1.0183775424957275,0.0006606095703318715
71,1354.2138959858203,0.8686831091154356,1.016248106956482,0.0006599132902920246
72,1354.215284917468,0.8743171484507729,1.0110198259353635,0.0006588813848793507
73,1354.2166738495812,0.8799511896731665,1.0075114965438843,0.0006574635044671595
74,1354.2180627816947,0.8855852308974046,1.00386381149292,0.0006569644901901484
75,1354.219451713342,0.8912192702308973,0.9991234540939331,0.0006560634938068688
76,1354.220840645456,0.89685331145698,0.9953591227531432,0.0006550295511260629
77,1354.2222295771044,0.9024873507941619,0.9908440709114074,0.0006539401365444064
78,1354.2236185092179,0.9081213920184,0.984860897064209,0.0006526586366817355
79,1354.2250074408653,0.9137554313518929,0.9784182906150816,0.0006507643847726284
80,1354.2263963729788,0.919389472576131,0.9715909361839294,0.0006493551773019135
81,1354.227785304627,0.9250235119133128,0.9661526679992675,0.0006480077281594276
