# KIC06963171_morp_-1.0_T0_54997.777557_P_23.3082187_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
489480,489479,489902,499599,522832,522832,522832,522832,522832,522832,522832,535889,544258,544259,544259
544260,544259,544526,552728,563129,563129,563129,563129,563129,563129,563129,567935,573030,574392,574391
