# TIC 0028351918_morp_ 0.550_T0_ 1765.106366_P_ 0.5150875.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
452755,572827,580004,596588,609478,609478,609478,609478,609478,609478,609478,621806,639153,646438,746819
825099,825098,829635,847365,859227,859227,859227,859227,859227,859227,859227,872520,889190,893789,893788
