# KIC03953106_morp_0.2_T0_54972.976076_P_13.17437.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
508054,508054,509506,511470,515713,515713,515713,515713,515713,515713,515713,519958,521966,523366,523366
758275,758274,759508,761326,765695,765695,765695,765695,765695,765695,765695,770116,771973,773141,773141
