# KIC06292398_morp_-1.0_T0_54999.726043_P_9.2398747_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
42168,42167,47451,71444,93481,93481,93481,93481,93481,93481,93481,125950,140171,152730,152729
386174,386174,388782,404082,422615,423685,423684,453862,484039,484039,490960,506258,542165,542167,542166
