# TIC 0053997651_morp_ 0.159_T0_ 1546.775697_P_ 2.9173324.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
584568,584568,586228,589911,593081,593081,593081,593081,593081,593081,593081,596526,599786,601452,601451
843775,843775,845724,848785,852420,852420,852420,852420,852420,852420,852420,855618,859421,861454,861453
