# KIC02852560_morp_0.09_T0_54964.912445_P_11.9613082_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
66393,66393,67579,70472,73976,73976,73976,73976,73976,73976,73976,77380,80418,81494,81493
212110,212109,213192,215127,216885,216885,216885,216885,216885,216885,216885,218648,220569,221650,221649
