0.000000	0.7468
0.005051	0.7301
0.010101	0.7634
0.015152	0.7688
0.020202	0.7982
0.025253	0.8178
0.030303	0.8381
0.035354	0.8822
0.040404	0.8848
0.045455	0.9031
0.050505	0.9701
0.055556	0.9851
0.060606	0.9938
0.065657	1.0296
0.070707	1.0419
0.075758	1.0948
0.080808	1.1089
0.085859	1.1485
0.090909	1.1402
0.095960	1.1697
0.101010	1.1924
0.106061	1.1924
0.111111	1.2107
0.116162	1.2295
0.121212	1.2124
0.126263	1.1812
0.131313	1.2066
0.136364	1.2070
0.141414	1.1922
0.146465	1.1883
0.151515	1.1552
0.156566	1.1394
0.161616	1.1594
0.166667	1.1296
0.171717	1.0761
0.176768	1.0625
0.181818	1.0363
0.186869	1.0073
0.191919	0.9909
0.196970	0.9631
0.202020	0.9434
0.207071	0.9153
0.212121	0.8852
0.217172	0.8557
0.222222	0.8407
0.227273	0.8136
0.232323	0.8113
0.237374	0.7614
0.242424	0.7557
0.247475	0.7539
0.252525	0.7559
0.257576	0.7440
0.262626	0.7510
0.267677	0.7864
0.272727	0.8143
0.277778	0.8461
0.282828	0.8662
0.287879	0.8814
0.292929	0.9098
0.297980	0.9482
0.303030	0.9683
0.308081	0.9884
0.313131	1.0270
0.318182	1.0610
0.323232	1.0622
0.328283	1.1001
0.333333	1.1276
0.338384	1.1500
0.343434	1.2021
0.348485	1.1826
0.353535	1.2163
0.358586	1.1735
0.363636	1.2157
0.368687	1.2181
0.373737	1.2268
0.378788	1.2171
0.383838	1.2112
0.388889	1.2254
0.393939	1.1961
0.398990	1.1796
0.404040	1.1710
0.409091	1.1616
0.414141	1.1206
0.419192	1.1021
0.424242	1.0936
0.429293	1.0794
0.434343	1.0528
0.439394	1.0103
0.444444	0.9948
0.449495	0.9745
0.454545	0.9289
0.459596	0.8830
0.464646	0.8601
0.469697	0.8453
0.474747	0.8056
0.479798	0.7856
0.484848	0.7724
0.489899	0.7565
0.494949	0.7332
0.500000	0.7316
