# KIC06507541_morp_0.91_T0_54964.69946_P_0.3272123, none
# name, value
id,KIC06507541_morp_0.91_T0_54964.69946_P_0.3272123,target identifier
stage,  9,furthest stage the analysis reached
t_tot,1459.4890417302959,total time base of observations in days
t_mean,2455687.0796138896,time series mean time reference point
period,0.32719921203151153,orbital period in days
p_err,3.6178616047512056e-08,error in the orbital period
p_err_l,-1.0,lower HDI error estimate in period
p_err_u,-1.0,upper HDI error estimate in period
n_param_prew,589.0,number of free parameters after the prewhitening phase
bic_prew,-807117.8526582018,BIC after the prewhitening phase
noise_level_prew,0.00045583581264376123,noise level after the prewhitening phase
t_1,0.10298409177573785,time of primary minimum with respect to the mean time
t_2,0.278252451359321,time of secondary minimum with respect to the mean time
t_1_1,0.0244712535390903,time of primary first contact with respect to the mean time
t_1_2,0.19206874712494065,time of primary last contact with respect to the mean time
t_2_1,0.19310793286153846,time of secondary first contact with respect to the mean time
t_2_2,0.3502952459072137,time of secondary last contact with respect to the mean time
t_b_1_1,0.10298409177573785,start of (flat) eclipse bottom left of primary minimum
t_b_1_2,0.10298409177573785,end of (flat) eclipse bottom right of primary minimum
t_b_2_1,0.278252451359321,start of (flat) eclipse bottom left of secondary minimum
t_b_2_2,0.278252451359321,end of (flat) eclipse bottom right of secondary minimum
depth_1,0.0033066335940448765,depth of primary minimum
depth_2,0.002605513492467901,depth of secondary minimum
t_1_err,0.0001042462087752881,error in time of primary minimum (t_1)
t_2_err,0.0001544384496948008,error in time of secondary minimum (t_2)
t_1_1_err,0.000147563362864479,error in time of primary first contact (t_1_1)
t_1_2_err,0.0001472893143313863,error in time of primary last contact (t_1_2)
t_2_1_err,0.00017680163537115128,error in time of secondary first contact (t_2_1)
t_2_2_err,0.0002532708445649056,error in time of secondary last contact (t_2_2)
t_b_1_1_err,0.000147563362864479,error in start of (flat) eclipse bottom left of primary minimum
t_b_1_2_err,0.0001472893143313863,error in end of (flat) eclipse bottom right of primary minimum
t_b_2_1_err,0.00017680163537115128,error in start of (flat) eclipse bottom left of secondary minimum
t_b_2_2_err,0.0002532708445649056,error in end of (flat) eclipse bottom right of secondary minimum
d_1_err,7.489726147129384e-06,error in depth of primary minimum
d_2_err,7.680204164225998e-06,error in depth of secondary minimum
t_1_ind_err,0.0034819248743939986,individual error in time of primary minimum (t_1)
t_2_ind_err,0.005158394591733555,individual error in time of secondary minimum (t_2)
t_1_1_ind_err,0.00492875999754205,individual error in time of primary first contact (t_1_1)
t_1_2_ind_err,0.0049196065097042,individual error in time of primary last contact (t_1_2)
t_2_1_ind_err,0.005905346767663764,individual error in time of secondary first contact (t_2_1)
t_2_2_ind_err,0.008459492810431787,individual error in time of secondary last contact (t_2_2)
t_b_1_1_ind_err,0.004907406498772682,individual error in start of (flat) eclipse bottom left of primary minimum
t_b_1_2_ind_err,0.004907406498772682,individual error in end of (flat) eclipse bottom right of primary minimum
t_b_2_1_ind_err,0.005905346767663764,individual error in start of (flat) eclipse bottom left of secondary minimum
t_b_2_2_ind_err,0.005905346767663764,individual error in end of (flat) eclipse bottom right of secondary minimum
d_1_ind_err,0.0005002441863758842,individual error in depth of primary minimum
d_2_ind_err,0.0005129663498853615,individual error in depth of secondary minimum
ecosw_form,0.055977891156034715,e*cos(w) from timing formulae
esinw_form,-0.04997986325386459,e*sin(w) from timing formulae
cosi_form,0.3500000004794807,cosine of inclination from timing formulae
phi_0_form,1.8978645512728625,phi_0 angle (Kopal 1959) from timing formulae
