# KIC04848423_morp_0.48_T0_55000.580941_P_3.0036527.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
101360,101359,106040,120339,125235,125235,125235,125235,125235,125235,125235,133582,144463,148925,148925
351531,351531,356019,366356,375230,375230,375230,375230,375230,375230,375230,384201,394462,398803,398802
