# TIC 0166606391_morp_ 0.372_T0_ 2037.074302_P_ 0.7673139_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
68615,68615,71996,77531,84589,84589,84589,84589,84589,84589,84589,91225,96467,101034,101033
318681,318681,321996,327525,334540,334540,334540,334540,334540,334540,334540,341230,346467,351308,351308
