# TIC 0050528312_morp_ 0.169_T0_ 1470.434872_P_ 5.2734890.csv_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
421747,421746,422728,426932,429242,430158,430157,431632,433107,433106,434073,436216,440078,442300,442299
655822,655821,656822,660206,663494,663494,663494,663494,663494,663494,663494,666547,669963,670973,670973
