# KIC07767733_morp_0.05_T0_55202.008051_P_25.198302_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
199939,199939,200553,201279,202488,202488,202488,202488,202488,202488,202488,203697,204421,205019,205018
412941,412941,413514,414166,415003,415003,415003,415003,415003,415003,415003,415827,416431,417125,417125
