# TIC 0428981401_morp_ 0.276_T0_ 1822.447196_P_ 16.7779298_analysis_6, none, Eclipse indices (see function measure_eclipses_dt).
# zeros_1, minimum_1, peaks_2_n, peaks_1, p_2_p, minimum_1_in, zeros_1_in, minimum_1_in_mid, zeros_1_in, minimum_1_in, p_2_p, peaks_1, peaks_2_n, minimum_1, zeros_1
302177,302176,304441,309273,315059,315059,315059,315059,315059,315059,315059,320839,325724,327551,327551
909281,909280,912678,917421,923302,923302,923302,923302,923302,923302,923302,929393,934424,936509,936508
